TaskId	RecycleVersion	AccessCode	ClientModify	_belong_system	_remark
2206	0	0	0	old system	
2207	0	0	0	old system	
2208	0	0	0	old system	
2209	0	0	0	old system	
2210	0	0	0	old system	
2211	0	0	0	old system	
2212	0	0	0	old system	
2213	0	0	0	old system	
2214	0	0	0	old system	
2215	0	0	0	old system	
2216	0	0	0	old system	
2217	0	0	0	old system	
2218	0	0	0	old system	
2219	0	0	0	old system	
2220	0	0	0	old system	
2221	0	0	0	old system	
2222	0	0	0	old system	
2223	0	0	0	old system	
2224	0	0	0	old system	
2225	0	0	0	old system	
2226	0	0	0	old system	
2227	0	0	0	old system	
2228	0	0	0	old system	
2229	0	0	0	old system	
2230	0	0	0	old system	
2231	0	0	0	old system	
2232	0	0	0	old system	
2233	0	0	0	old system	
2234	0	0	0	old system	
2235	0	0	0	old system	
2236	0	0	0	old system	
2237	0	0	0	old system	
2238	0	0	0	old system	
2239	0	0	0	old system	
2240	0	0	0	old system	
2241	0	0	0	old system	
2242	0	0	0	old system	
2243	0	0	0	old system	
2244	0	0	0	old system	
2245	0	0	0	old system	
2246	0	0	0	old system	
2247	0	0	0	old system	
2248	0	0	0	old system	
2249	0	0	0	old system	
2250	0	0	0	old system	
2251	0	0	0	old system	
2252	0	0	0	old system	
2253	0	0	0	old system	
2254	0	0	0	old system	
2255	0	0	0	old system	
2256	0	0	0	old system	
2257	0	0	0	old system	
2258	0	0	0	old system	
2259	0	0	0	old system	
2260	0	0	0	old system	
2261	0	0	0	old system	
2262	0	0	0	old system	
2263	0	0	0	old system	
2264	0	0	0	old system	
2265	0	0	0	old system	
2266	0	0	0	old system	
2267	0	0	0	old system	
2268	0	0	0	old system	
2269	0	0	0	old system	
2270	0	0	0	old system	
2271	0	0	0	old system	
2272	0	0	0	old system	
2273	0	0	0	old system	
2274	0	0	0	old system	
2275	0	0	0	old system	
2276	0	0	0	old system	
2277	0	0	0	old system	
2278	0	0	0	old system	
2279	0	0	0	old system	
2280	0	0	0	old system	
2281	0	0	0	old system	
2282	0	0	0	old system	
2283	0	0	0	old system	
2284	0	0	0	old system	
2285	0	0	0	old system	
2286	0	0	0	old system	
2287	0	0	0	old system	
2288	0	0	0	old system	
2289	0	0	0	old system	
2290	0	0	0	old system	
2291	0	0	0	old system	
2292	0	0	0	old system	
2293	0	0	0	old system	
2294	0	0	0	old system	
2295	0	0	0	old system	
2296	0	0	0	old system	
2297	0	0	0	old system	
2298	0	0	0	old system	
2299	0	0	0	old system	
2300	0	0	0	old system	
2301	0	0	0	old system	
2302	0	0	0	old system	
2303	0	0	0	old system	
2304	0	0	0	old system	
2305	0	0	0	old system	
2306	0	0	0	old system	
2307	0	0	0	old system	
2308	0	0	0	old system	
2309	0	0	0	old system	
2310	0	0	0	old system	
2311	0	0	0	old system	
2312	0	0	0	old system	
2313	0	0	0	old system	
2314	0	0	0	old system	
2315	0	0	0	old system	
2316	0	0	0	old system	
2317	0	0	0	old system	
2318	0	0	0	old system	
2319	0	0	0	old system	
2320	0	0	0	old system	
2321	0	0	0	old system	
2322	0	0	0	old system	
2323	0	0	0	old system	
2324	0	0	0	old system	
2325	0	0	0	old system	
2326	0	0	0	old system	
2327	0	0	0	old system	
2328	0	0	0	old system	
2329	0	0	0	old system	
2330	0	0	0	old system	
2331	0	0	0	old system	
2332	0	0	0	old system	
2333	0	0	0	old system	
2334	0	0	0	old system	
2335	0	0	0	old system	
2336	0	0	0	old system	
2337	0	0	0	old system	
2338	0	0	0	old system	
2339	0	0	0	old system	
2340	0	0	0	old system	
2341	0	0	0	old system	
2342	0	0	0	old system	
2343	0	0	0	old system	
2344	0	0	0	old system	
2345	0	0	0	old system	
2346	0	0	0	old system	
2347	0	0	0	old system	
2348	0	0	0	old system	
2349	0	0	0	old system	
2350	0	0	0	old system	
2351	0	0	0	old system	
2352	0	0	0	old system	
2353	0	0	0	old system	
2354	0	0	0	old system	
2355	0	0	0	old system	
2356	0	0	0	old system	
2357	0	0	0	old system	
2358	0	0	0	old system	
2359	0	0	0	old system	
2360	0	0	0	old system	
2361	0	0	0	old system	
2362	0	0	0	old system	
2363	0	0	0	old system	
2364	0	0	0	old system	
2365	0	0	0	old system	
2366	0	0	0	old system	
2367	0	0	0	old system	
2368	0	0	0	old system	
2369	0	0	0	old system	
2370	0	0	0	old system	
2371	0	0	0	old system	
2372	0	0	0	old system	
2373	0	0	0	old system	
2374	0	0	0	old system	
2375	0	0	0	old system	
2376	0	0	0	old system	
2377	0	0	0	old system	
2378	0	0	0	old system	
2379	0	0	0	old system	
2380	0	0	0	old system	
2381	0	0	0	old system	
2382	0	0	0	old system	
2383	0	0	0	old system	
2384	0	0	0	old system	
2385	0	0	0	old system	
2386	0	0	0	old system	
2387	0	0	0	old system	
2388	0	0	0	old system	
2389	0	0	0	old system	
2390	0	0	0	old system	
2391	0	0	0	old system	
2392	0	0	0	old system	
2393	0	0	0	old system	
2394	0	0	0	old system	
2395	0	0	0	old system	
2396	0	0	0	old system	
2397	0	0	0	old system	
2398	0	0	0	old system	
2399	0	0	0	old system	
2400	0	0	0	old system	
2401	0	0	0	old system	
2402	0	0	0	old system	
2403	0	0	0	old system	
2404	0	0	0	old system	
2405	0	0	0	old system	
2406	0	0	0	old system	
2407	0	0	0	old system	
2408	0	0	0	old system	
2409	0	0	0	old system	
2410	0	0	0	old system	
2411	0	0	0	old system	
2412	0	0	0	old system	
2413	0	0	0	old system	
2414	0	0	0	old system	
2415	0	0	0	old system	
2416	0	0	0	old system	
2417	0	0	0	old system	
2418	0	0	0	old system	
2419	0	0	0	old system	
2420	0	0	0	old system	
2421	0	0	0	old system	
2422	0	0	0	old system	
2423	0	0	0	old system	
2424	0	0	0	old system	
2425	0	0	0	old system	
2426	0	0	0	old system	
2427	0	0	0	old system	
2428	0	0	0	old system	
2429	0	0	0	old system	
2430	0	0	0	old system	
2431	0	0	0	old system	
2432	0	0	0	old system	
2433	0	0	0	old system	
2434	0	0	0	old system	
2435	0	0	0	old system	
2436	0	0	0	old system	
2437	0	0	0	old system	
2438	0	0	0	old system	
2439	0	0	0	old system	
2440	0	0	0	old system	
2441	0	0	0	old system	
2442	0	0	0	old system	
2443	0	0	0	old system	
2444	0	0	0	old system	
2445	0	0	0	old system	
2446	0	0	0	old system	
2447	0	0	0	old system	
2448	0	0	0	old system	
2449	0	0	0	old system	
2450	0	0	0	old system	
2451	0	0	0	old system	
2452	0	0	0	old system	
2453	0	0	0	old system	
2454	0	0	0	old system	
2455	0	0	0	old system	
2456	0	0	0	old system	
2457	0	0	0	old system	
2458	0	0	0	old system	
2459	0	0	0	old system	
2460	0	0	0	old system	
2461	0	0	0	old system	
2462	0	0	0	old system	
2463	0	0	0	old system	
2464	0	0	0	old system	
2465	0	0	0	old system	
2466	0	0	0	old system	
2467	0	0	0	old system	
2468	0	0	0	old system	
2469	0	0	0	old system	
2470	0	0	0	old system	
2471	0	0	0	old system	
2472	0	0	0	old system	
2473	0	0	0	old system	
2474	0	0	0	old system	
2475	0	0	0	old system	
2476	0	0	0	old system	
2477	0	0	0	old system	
2478	0	0	0	old system	
2479	0	0	0	old system	
2480	0	0	0	old system	
2481	0	0	0	old system	
2482	0	0	0	old system	
2483	0	0	0	old system	
2484	0	0	0	old system	
2485	0	0	0	old system	
2486	0	0	0	old system	
2487	0	0	0	old system	
2488	0	0	0	old system	
2489	0	0	0	old system	
2490	0	0	0	old system	
2491	0	0	0	old system	
2492	0	0	0	old system	
2493	0	0	0	old system	
2494	0	0	0	old system	
2495	0	0	0	old system	
2496	0	0	0	old system	
2497	0	0	0	old system	
2498	0	0	0	old system	
2499	0	0	0	old system	
2500	0	0	0	old system	
2501	0	0	0	old system	
2502	0	0	0	old system	
2503	0	0	0	old system	
2504	0	0	0	old system	
2505	0	0	0	old system	
2506	0	0	0	old system	
2507	0	0	0	old system	
2508	0	0	0	old system	
2509	0	0	0	old system	
2510	0	0	0	old system	
2511	0	0	0	old system	
2512	0	0	0	old system	
2513	0	0	0	old system	
2514	0	0	0	old system	
2515	0	0	0	old system	
2516	0	0	0	old system	
2517	0	0	0	old system	
2518	0	0	0	old system	
2519	0	0	0	old system	
2520	0	0	0	old system	
2521	0	0	0	old system	
2522	0	0	0	old system	
2523	0	0	0	old system	
2524	0	0	0	old system	
2525	0	0	0	old system	
2526	0	0	0	old system	
2527	0	0	0	old system	
2528	0	0	0	old system	
2529	0	0	0	old system	
2530	0	0	0	old system	
2531	0	0	0	old system	
2532	0	0	0	old system	
2533	0	0	0	old system	
2534	0	0	0	old system	
2535	0	0	0	old system	
2536	0	0	0	old system	
2537	0	0	0	old system	
2538	0	0	0	old system	
2539	0	0	0	old system	
2540	0	0	0	old system	
2541	0	0	0	old system	
2542	0	0	0	old system	
2543	0	0	0	old system	
2544	0	0	0	old system	
2545	0	0	0	old system	
2546	0	0	0	old system	
2547	0	0	0	old system	
2548	0	0	0	old system	
2549	0	0	0	old system	
2550	0	0	0	old system	
2551	0	0	0	old system	
2552	0	0	0	old system	
2553	0	0	0	old system	
2554	0	0	0	old system	
2555	0	0	0	old system	
2556	0	0	0	old system	
2557	0	0	0	old system	
2558	0	0	0	old system	
2559	0	0	0	old system	
2560	0	0	0	old system	
2561	0	0	0	old system	
2562	0	0	0	old system	
2563	0	0	0	old system	
2564	0	0	0	old system	
2565	0	0	0	old system	
2566	0	0	0	old system	
2567	0	0	0	old system	
2568	0	0	0	old system	
2569	0	0	0	old system	
2570	0	0	0	old system	
2571	0	0	0	old system	
2572	0	0	0	old system	
2573	0	0	0	old system	
2574	0	0	0	old system	
2575	0	0	0	old system	
2576	0	0	0	old system	
2577	0	0	0	old system	
2578	0	0	0	old system	
2579	0	0	0	old system	
2580	0	0	0	old system	
2581	0	0	0	old system	
2582	0	0	0	old system	
2583	0	0	0	old system	
2584	0	0	0	old system	
2585	0	0	0	old system	
2586	0	0	0	old system	
2587	0	0	0	old system	
2588	0	0	0	old system	
2589	0	0	0	old system	
2590	0	0	0	old system	
2591	0	0	0	old system	
2592	0	0	0	old system	
2593	0	0	0	old system	
2594	0	0	0	old system	
2595	0	0	0	old system	
2596	0	0	0	old system	
2597	0	0	0	old system	
2598	0	0	0	old system	
2599	0	0	0	old system	
2600	0	0	0	old system	
2601	0	0	0	old system	
2602	0	0	0	old system	
2603	0	0	0	old system	
2604	0	0	0	old system	
2605	0	0	0	old system	
2606	0	0	0	old system	
2607	0	0	0	old system	
2608	0	0	0	old system	
2609	0	0	0	old system	
2610	0	0	0	old system	
2611	0	0	0	old system	
2612	0	0	0	old system	
2613	0	0	0	old system	
2614	0	0	0	old system	
2615	0	0	0	old system	
2616	0	0	0	old system	
2617	0	0	0	old system	
2618	0	0	0	old system	
2619	0	0	0	old system	
2620	0	0	0	old system	
2621	0	0	0	old system	
2622	0	0	0	old system	
2623	0	0	0	old system	
2624	0	0	0	old system	
2625	0	0	0	old system	
2626	0	0	0	old system	
2627	0	0	0	old system	
2628	0	0	0	old system	
2629	0	0	0	old system	
2630	0	0	0	old system	
2631	0	0	0	old system	
2632	0	0	0	old system	
2633	0	0	0	old system	
2634	0	0	0	old system	
2635	0	0	0	old system	
2636	0	0	0	old system	
2637	0	0	0	old system	
2638	0	0	0	old system	
2639	0	0	0	old system	
2640	0	0	0	old system	
2641	0	0	0	old system	
2642	0	0	0	old system	
2643	0	0	0	old system	
2644	0	0	0	old system	
2645	0	0	0	old system	
2646	0	0	0	old system	
2647	0	0	0	old system	
2648	0	0	0	old system	
2649	0	0	0	old system	
2650	0	0	0	old system	
2651	0	0	0	old system	
2652	0	0	0	old system	
2653	0	0	0	old system	
2654	0	0	0	old system	
2655	0	0	0	old system	
2656	0	0	0	old system	
2657	0	0	0	old system	
2658	0	0	0	old system	
2659	0	0	0	old system	
2660	0	0	0	old system	
2661	0	0	0	old system	
2662	0	0	0	old system	
2663	0	0	0	old system	
2664	0	0	0	old system	
2665	0	0	0	old system	
2666	0	0	0	old system	
2667	0	0	0	old system	
2668	0	0	0	old system	
2669	0	0	0	old system	
2670	0	0	0	old system	
2671	0	0	0	old system	
2672	0	0	0	old system	
2673	0	0	0	old system	
2674	0	0	0	old system	
2675	0	0	0	old system	
2676	0	0	0	old system	
2677	0	0	0	old system	
2678	0	0	0	old system	
2679	0	0	0	old system	
2680	0	0	0	old system	
2681	0	0	0	old system	
2682	0	0	0	old system	
2683	0	0	0	old system	
2684	0	0	0	old system	
2685	0	0	0	old system	
2686	0	0	0	old system	
2687	0	0	0	old system	
2688	0	0	0	old system	
2689	0	0	0	old system	
2690	0	0	0	old system	
2691	0	0	0	old system	
2692	0	0	0	old system	
2693	0	0	0	old system	
2694	0	0	0	old system	
2695	0	0	0	old system	
2696	0	0	0	old system	
2697	0	0	0	old system	
2698	0	0	0	old system	
2699	0	0	0	old system	
2700	0	0	0	old system	
2701	0	0	0	old system	
2702	0	0	0	old system	
2703	0	0	0	old system	
2704	0	0	0	old system	
2705	0	0	0	old system	
2706	0	0	0	old system	
2707	0	0	0	old system	
2708	0	0	0	old system	
2709	0	0	0	old system	
2710	0	0	0	old system	
2711	0	0	0	old system	
2712	0	0	0	old system	
2713	0	0	0	old system	
2714	0	0	0	old system	
2715	0	0	0	old system	
2716	0	0	0	old system	
2717	0	0	0	old system	
2718	0	0	0	old system	
2719	0	0	0	old system	
2720	0	0	0	old system	
2721	0	0	0	old system	
2722	0	0	0	old system	
2723	0	0	0	old system	
2724	0	0	0	old system	
2725	0	0	0	old system	
2726	0	0	0	old system	
2727	0	0	0	old system	
2728	0	0	0	old system	
2729	0	0	0	old system	
2730	0	0	0	old system	
2731	0	0	0	old system	
2732	0	0	0	old system	
2733	0	0	0	old system	
2734	0	0	0	old system	
2735	0	0	0	old system	
2736	0	0	0	old system	
2737	0	0	0	old system	
2738	0	0	0	old system	
2739	0	0	0	old system	
2740	0	0	0	old system	
2741	0	0	0	old system	
2742	0	0	0	old system	
2743	0	0	0	old system	
2744	0	0	0	old system	
2745	0	0	0	old system	
2746	0	0	0	old system	
2747	0	0	0	old system	
2748	0	0	0	old system	
2749	0	0	0	old system	
2750	0	0	0	old system	
2751	0	0	0	old system	
2752	0	0	0	old system	
2753	0	0	0	old system	
2754	0	0	0	old system	
2755	0	0	0	old system	
2756	0	0	0	old system	
2757	0	0	0	old system	
2758	0	0	0	old system	
2759	0	0	0	old system	
2760	0	0	0	old system	
2761	0	0	0	old system	
2762	0	0	0	old system	
2763	0	0	0	old system	
2764	0	0	0	old system	
2765	0	0	0	old system	
2766	0	0	0	old system	
2767	0	0	0	old system	
2768	0	0	0	old system	
2769	0	0	0	old system	
2770	0	0	0	old system	
2771	0	0	0	old system	
2772	0	0	0	old system	
2773	0	0	0	old system	
2774	0	0	0	old system	
2775	0	0	0	old system	
2776	0	0	0	old system	
2777	0	0	0	old system	
2778	0	0	0	old system	
2779	0	0	0	old system	
2780	0	0	0	old system	
2781	0	0	0	old system	
2782	0	0	0	old system	
2783	0	0	0	old system	
2784	0	0	0	old system	
2785	0	0	0	old system	
2786	0	0	0	old system	
2787	0	0	0	old system	
2788	0	0	0	old system	
2789	0	0	0	old system	
2790	0	0	0	old system	
2791	0	0	0	old system	
2792	0	0	0	old system	
2793	0	0	0	old system	
2794	0	0	0	old system	
2795	0	0	0	old system	
2796	0	0	0	old system	
2797	0	0	0	old system	
2798	0	0	0	old system	
2799	0	0	0	old system	
2800	0	0	0	old system	
2801	0	0	0	old system	
2802	0	0	0	old system	
2803	0	0	0	old system	
2804	0	0	0	old system	
2805	0	0	0	old system	
2806	0	0	0	old system	
2807	0	0	0	old system	
2808	0	0	0	old system	
2809	0	0	0	old system	
2810	0	0	0	old system	
2811	0	0	0	old system	
2812	0	0	0	old system	
2813	0	0	0	old system	
2814	0	0	0	old system	
2815	0	0	0	old system	
2816	0	0	0	old system	
2817	0	0	0	old system	
2818	0	0	0	old system	
2819	0	0	0	old system	
2820	0	0	0	old system	
2821	0	0	0	old system	
2822	0	0	0	old system	
2823	0	0	0	old system	
2824	0	0	0	old system	
2825	0	0	0	old system	
2826	0	0	0	old system	
2827	0	0	0	old system	
2828	0	0	0	old system	
2829	0	0	0	old system	
2830	0	0	0	old system	
2831	0	0	0	old system	
2832	0	0	0	old system	
2833	0	0	0	old system	
2834	0	0	0	old system	
2835	0	0	0	old system	
2836	0	0	0	old system	
2837	0	0	0	old system	
2838	0	0	0	old system	
2839	0	0	0	old system	
2840	0	0	0	old system	
2841	0	0	0	old system	
2842	0	0	0	old system	
2843	0	0	0	old system	
2844	0	0	0	old system	
2845	0	0	0	old system	
2846	0	0	0	old system	
2847	0	0	0	old system	
2848	0	0	0	old system	
2849	0	0	0	old system	
2850	0	0	0	old system	
2851	0	0	0	old system	
2852	0	0	0	old system	
2853	0	0	0	old system	
2854	0	0	0	old system	
2855	0	0	0	old system	
2856	0	0	0	old system	
2857	0	0	0	old system	
2858	0	0	0	old system	
2859	0	0	0	old system	
2860	0	1	0	Pet	
2861	0	1	0	Pet	
2862	0	1	0	Pet	
2863	0	1	0	Pet	
2864	0	1	0	Pet	
2865	0	1	0	Pet	
2866	0	1	0	Pet	
2867	0	1	0	Pet	
2868	0	1	0	Pet	
2869	0	1	0	Pet	
2870	0	1	0	Pet	
2871	0	1	0	Pet	
2872	0	1	0	Pet	
2873	0	1	0	Pet	
2874	0	1	0	Pet	
2875	0	1	0	Pet	
2876	0	1	0	Pet	
2877	0	1	0	Pet	
2878	0	1	0	Pet	
2879	0	1	0	Pet	
2880	0	1	0	Pet	
2881	0	0	0	old system	
2882	0	1	0	Pet	
2883	0	1	0	Pet	
2884	0	1	0	Pet	
2885	0	1	0	Pet	
2886	0	1	0	Pet	
2887	0	1	0	Pet	
2888	0	1	0	Pet	
2889	0	1	0	Pet	
2890	0	1	0	Pet	
2891	0	1	0	Pet	
2892	0	1	0	Pet	
2893	0	1	0	Pet	
2894	0	1	0	Pet	
2895	0	1	0	Pet	
2896	0	1	0	Pet	
2897	0	1	0	Pet	
2898	0	1	0	Pet	
2899	0	1	0	Pet	
2900	0	1	0	Pet	
2901	0	1	0	Pet	
2902	0	1	0	Pet	
2903	0	1	0	Pet	
2904	0	1	0	Pet	
2905	0	1	0	Pet	
2906	0	1	0	Pet	
2907	0	1	0	Pet	
2908	0	1	0	Pet	
2909	0	1	0	Pet	
2910	0	1	0	Pet	
2911	0	1	0	Pet	
2912	0	1	0	Pet	
2913	5	3	0	SetDailyTask()	
2914	0	3	0	SetDailyTask()	
2915	0	3	0	SetDailyTask()	
2916	0	3	0	SetDailyTask()	
2917	0	3	0	SetDailyTask()	
2918	0	3	0	SetDailyTask()	
2919	0	3	0	SetDailyTask()	
2920	0	0	0	old system	
2921	0	0	0	old system	
2922	0	0	0	old system	
2923	0	0	0	old system	
2924	0	0	0	old system	
2925	0	0	0	old system	
2926	0	0	0	old system	
2927	0	0	0	old system	
2928	0	0	0	old system	
2929	0	0	0	old system	
2930	0	0	0	old system	
2931	0	0	0	old system	
2932	0	0	0	old system	
2933	0	2	0	Meridian	
2934	0	2	0	Meridian	
2935	0	2	0	Meridian	
2936	0	2	0	Meridian	
2937	0	2	0	Meridian	
2938	0	2	0	Meridian	
2939	0	2	0	Meridian	
2940	0	2	0	Meridian	
2941	0	2	0	Meridian	
2942	0	2	0	Meridian	
2943	0	2	0	Meridian	
2944	0	2	0	Meridian	
2945	0	2	0	Meridian	
2946	0	2	0	Meridian	
2947	0	2	0	Meridian	
2948	0	2	0	Meridian	
2949	0	2	0	Meridian	
2950	0	2	0	Meridian	
2951	0	33557788	0	System	Task system save version
2952	0	0	0	old system	
2953	0	0	0	old system	
2954	0	0	0	old system	
2955	0	0	0	old system	
2956	0	0	0	old system	
2957	0	0	0	old system	
2958	0	0	0	old system	
2959	0	0	0	old system	
2960	0	0	0	old system	
2961	0	0	0	old system	
2962	0	0	0	old system	
2963	0	0	0	old system	
2964	0	0	0	old system	
2965	0	0	0	old system	
2966	0	0	0	old system	
2967	0	0	0	old system	
2968	0	0	0	old system	
2969	0	0	0	old system	
2970	0	0	0	old system	
2971	0	0	0	old system	
2972	0	0	0	old system	
2973	0	0	0	old system	
2974	0	0	0	old system	
2975	0	0	0	old system	
2976	0	0	0	old system	
2977	0	0	0	old system	
2978	0	0	0	old system	
2979	0	0	0	old system	
2980	0	0	0	old system	
2981	0	0	0	old system	
2982	0	0	0	old system	
2983	0	0	0	old system	
2984	0	0	0	old system	
2985	0	0	0	old system	
2986	0	0	0	old system	
2987	0	0	0	old system	
2988	0	0	0	old system	
2989	0	0	0	old system	
2990	0	0	0	old system	
2991	0	0	0	old system	
2992	0	0	0	old system	
2993	0	0	0	old system	
2994	0	0	0	old system	
2995	0	0	0	old system	
2996	0	0	0	old system	
2997	0	0	0	old system	
2998	0	0	0	old system	
2999	0	0	0	old system	
3000	0	0	0	old system	
3001	0	0	0	old system	
3002	0	0	0	old system	
3003	0	0	0	old system	
3004	0	0	0	old system	
3005	0	0	0	old system	
3006	0	0	0	old system	
3007	0	0	0	old system	
3008	0	0	0	old system	
3009	0	0	0	old system	
3010	0	0	0	old system	
3011	0	0	0	old system	
3012	0	0	0	old system	
3013	0	0	0	old system	
3014	0	0	0	old system	
3015	0	0	0	old system	
3016	0	0	0	old system	
3017	0	0	0	old system	
3018	0	0	0	old system	
3019	0	0	0	old system	
3020	0	0	0	old system	
3021	0	0	0	old system	
3022	0	0	0	old system	
3023	0	0	0	old system	
3024	0	0	0	old system	
3025	0	0	0	old system	
3026	0	0	0	old system	
3027	0	0	0	old system	
3028	0	0	0	old system	
3029	0	0	0	old system	
3030	0	0	0	old system	
3031	0	0	0	old system	
3032	0	0	0	old system	
3033	0	0	0	old system	
3034	0	0	0	old system	
3035	0	0	0	old system	
3036	0	0	0	old system	
3037	0	0	0	old system	
3038	0	0	0	old system	
3039	0	0	0	old system	
3040	0	0	0	old system	
3041	0	0	0	old system	
3042	0	0	0	old system	
3043	0	0	0	old system	
3044	0	0	0	old system	
3045	0	0	0	old system	
3046	0	0	0	old system	
3047	0	0	0	old system	
3048	0	0	0	old system	
3049	0	0	0	old system	
3050	0	0	0	old system	
3051	0	0	0	old system	
3052	0	0	0	old system	
3053	0	0	0	old system	
3054	0	0	0	old system	
3055	0	0	0	old system	
3056	0	0	0	old system	
3057	0	0	0	old system	
3058	0	0	0	old system	
3059	0	0	0	old system	
3060	0	0	0	old system	
3061	0	0	0	old system	
3062	0	0	0	old system	
3063	0	0	0	old system	
3064	0	0	0	old system	
3065	0	0	0	old system	
3066	0	0	0	old system	
3067	0	0	0	old system	
3068	0	0	0	old system	
3069	2	0	0	unuse	
3070	0	0	0	NewTask	
3071	0	0	0	NewTask	
3072	0	0	0	NewTask	
3073	0	0	0	NewTask	
3074	0	0	0	NewTask	
3075	0	0	0	NewTask	
3076	0	4	0	guanka_task	
3077	0	0	0	LSB_Activity	
3078	0	0	0	LSB_Activity	
3079	0	0	0	LSB_TASK	
3080	0	5	0	gutianmenbaoxiang	
3081	0	3	0	rc_SetWeeklyTask()	
3082	0	3	0	rc_SetWeeklyTask()	
3083	0	3	0	rc_SetWeeklyTask()	
3084	0	3	0	rc_SetWeeklyTask()	
3085	0	3	0	rc_SetWeeklyTask()	
3086	0	3	0	rc_SetWeeklyTask()	
3087	0	0	0	LSB_TASK	
3088	0	0	0	LSB_TASK	
3089	0	0	0	LSB_Activity	
3090	0	0	0	LSB_Activity	
3091	0	6	0	oly_activity	
3092	0	6	0	oly_activity	
3093	0	6	0	oly_activity	
3094	0	6	0	oly_activity	
3095	0	0	0	dongfangbubai	
3096	0	0	0	miefazhenpan	
3097	0	7	1	player_model_config	unrecoverable
3098	6	0	0	qht_activity	recoverable
3099	6	0	0	qht_activity	recoverable
3100	6	0	0	qht_activity	recoverable
3101	6	0	0	qht_activity	recoverable
3102	6	0	0	qht_activity	recoverable
3103	6	0	0	qht_activity	recoverable
3104	6	0	0	qht_activity	recoverable
3105	0	8	0	offlinelive_action	
3106	0	8	0	offlinelive_action	
3107	0	8	0	offlinelive_action	
3108	0	0	0	task_105	unrecoverable
3109	0	0	0	task_106	unrecoverable
3110	0	9	0	christmassnowdown	unrecoverable
3111	0	8	0	offlinelive_action	
3112	0	8	0	offlinelive_action	
3113	0	0	0	zq_battle_task	unrecoverable
3114	0	0	0	zq_battle_task	unrecoverable
3115	0	0	0	zq_battle_task	unrecoverable
3116	0	0	0	zq_battle_task	unrecoverable
3117	0	10	0	zq_battle	unrecoverable
3118	0	10	0	zq_battle	unrecoverable
3119	0	10	0	zq_battle	unrecoverable
3120	0	10	0	zq_battle	unrecoverable
3121	0	10	0	zq_battle	unrecoverable
3122	0	10	0	zq_battle	unrecoverable
3123	0	11	0	bit_task_support	
3124	0	10	0	zq_battle	unrecoverable
3125	0	10	0	zq_battle	unrecoverable
3126	0	10	0	zq_battle	unrecoverable
3127	0	10	0	zq_battle	unrecoverable
3128	0	10	0	zq_battle	unrecoverable
3129	0	0	0	zq_battle_task	unrecoverable
3130	0	0	0	zq_battle_task	unrecoverable
3131	0	0	0	zq_battle_task	unrecoverable
3132	0	12	0	kf_battle	unrecoverable
3133	0	0	0	task_135	unrecoverable
3134	0	13	0	kuafu_drag	unrecoverable
3135	4	14	0	vip_level	unrecoverable
3136	4	14	0	vip_exp	unrecoverable
3137	0	14	0	vip_cost_xu	unrecoverable
3138	4	0	0	JinJuan	unrecoverable
3139	0	0	0	YinJuan	unrecoverable
3140	0	15	0	EnergySys	unrecoverable
3141	0	15	0	EnergySys	unrecoverable
3142	0	16	0	DXG	unrecoverable
3143	0	16	0	DXG	unrecoverable
3144	0	16	0	DXG	unrecoverable
3145	0	16	0	DXG	unrecoverable
3146	0	0	0	3v3	unrecoverable
3147	0	0	0	3v3	unrecoverable
3148	0	0	0	3v3	unrecoverable
3149	0	0	0	3v3	unrecoverable
3150	0	0	0	3v3	unrecoverable
3151	0	0	0	3v3	unrecoverable
3152	0	0	0	3v3	unrecoverable
3153	0	0	0	3v3	unrecoverable
3154	0	0	0	3v3	unrecoverable
3155	0	0	0	3v3	unrecoverable
3156	0	0	0	3v3	unrecoverable
3157	0	0	0	3v3	unrecoverable
3158	0	0	0	3v3	unrecoverable
3159	0	0	0	3v3	unrecoverable
3160	0	0	0	3v3	unrecoverable
3161	0	0	0	3v3	unrecoverable
3162	0	0	0	3v3	unrecoverable
3163	0	0	0	3v3	unrecoverable
3164	0	0	0	3v3	unrecoverable
3165	0	0	0	3v3	unrecoverable
3166	0	0	0	3v3	unrecoverable
3167	0	0	0	3v3	unrecoverable
3168	0	0	0	3v3	unrecoverable
3169	0	0	0	3v3	unrecoverable
3170	0	0	0	3v3	unrecoverable
3171	0	0	0	3v3	unrecoverable
3172	0	0	0	3v3	unrecoverable
3173	0	0	0	3v3	unrecoverable
3174	0	0	0	3v3	unrecoverable
3175	0	0	0	3v3	unrecoverable
3176	0	0	0	3v3	unrecoverable
3177	0	0	0	3v3	unrecoverable
3178	0	0	0	3v3	unrecoverable
3179	0	0	0	3v3	unrecoverable
3180	0	0	0	3v3	unrecoverable
3181	0	0	0	3v3	unrecoverable
3182	0	0	0	3v3	unrecoverable
3183	0	0	0	3v3	unrecoverable
3184	0	0	0	3v3	unrecoverable
3185	0	0	0	3v3	unrecoverable
3186	0	0	0	3v3	unrecoverable
3187	0	0	0	3v3	unrecoverable
3188	0	0	0	3v3	unrecoverable
3189	0	17	0	tong_feast	unrecoverable
3190	0	17	0	tong_feast	unrecoverable
3191	0	17	0	tong_feast	unrecoverable
3192	0	17	0	tong_feast	unrecoverable
3193	0	17	0	tong_feast	unrecoverable
3194	0	17	0	tong_feast	unrecoverable
3195	0	17	0	tong_feast	unrecoverable
3196	0	18	0	monthly consume	cur month
3197	0	18	0	monthly consume	last month
