GENRE	DETAIL_TYPE	CONTENT	UNREPLACABLE	UNREMOVABLE	VERSION	EXPIRE	TYPE	SCRIPTFILE	EQUIPFUN	UNEQUIPFUN	ICONPATH	REMARK
62	15	Bóp Bª Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	16	Mü Nh©n Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	17	Mü N÷ Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	18	KiÒu N÷ Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	19	Mü Nam Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	20	Hoa Hång Vâ L©m	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
62	21	Vâ L©m TruyÒn Kú 2	0	0	0	0	0				\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
63	1	Vâ L©m B¸ch HiÓu Sinh	0	0	0	0	0	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
64	1	Vâ HiÒn	0	0	0	0	4				\UImage\ÎåĞĞÍ¼±ê\ÎäÕß.spr	
64	2	Vâ T­íng	0	0	0	0	4				\UImage\ÎåĞĞÍ¼±ê\Îä½«.spr	
64	3	Vâ V­¬ng	0	0	0	0	4				\UImage\ÎåĞĞÍ¼±ê\ÎäÍõ.spr	
64	4	Vâ T«n	0	0	0	0	4				\UImage\ÎåĞĞÍ¼±ê\Îä×ğ.spr	
64	5	Vâ Hoµng	0	0	0	0	4				\UImage\ÎåĞĞÍ¼±ê\Îä»Ê.spr	
64	6	Vâ Th¸nh	0	0	0	0	4				\UImage\ÎåĞĞÍ¼±ê\ÎäÊ¥.spr	
65	1	Du HiÖp	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\ÓÎÏÀ.spr	
65	2	¦ng D­¬ng	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\Ó¥Ñï.spr	
65	3	ChiÕn Cuång	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\Õ½¿ñ.spr	
66	1	Chİ T«n V­¬ng Gi¶	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\wÎä»ê¶·ÆÇ\ÎäÊ¥.spr	
66	2	§éc Bé Thiªn H¹	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\wÎä»ê¶·ÆÇ\°ÔÍõ.spr	
66	3	Vâ l©m hµo kiÖt	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\wÎä»ê¶·ÆÇ\Ì©¶·.spr	
66	4	Giang Hå Tinh Anh	0	0	0	0	5	\script\global\playertitle.lua	Equip	UnEquip	\UImage\µÚÈı°æ\wÎä»ê¶·ÆÇ\èÉĞÛ.spr	
67	1	§¹i S­ Tû	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
67	2	NhŞ S­ Tû	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
67	3	Tam S­ Tû	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
67	11	§¹i S­ Huynh	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
67	12	NhŞ S­ Huynh	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
67	13	Tam S­ Huynh	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
68	1	Vâ L©m T©n Tó	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
68	2	L·o ChiÕn H÷u	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
68	3	Ng­êi N¨ng §éng	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
68	4	NhiÖm Vô §¹t Nh©n	0	0	0	0	3	\script\global\playertitle.lua	Equip	UnEquip	\UImage\ÎåĞĞÍ¼±ê\³ÆºÅ.spr	
