WeaponEffectId	WeaponId	WeaponEffectFile_left	fx_left	fy_left	fz_left	WeaponEffectFile_right	fx_right	fy_right	fz_right
5	72					image\effect\sfx\其他\杖a_木.3e	1.1	1	1
5	73					image\effect\sfx\其他\杖a_木.3e	1	1	1
5	74					image\effect\sfx\其他\杖a_木.3e	1	1	1
5	75					image\effect\sfx\其他\杖a_木.3e	1	1	1
5	76					image\effect\sfx\其他\杖a_木.3e	1.05	1	1
5	77					image\effect\sfx\其他\杖a_木.3e	1.15	1	1
5	78					image\effect\sfx\其他\杖a_木.3e	1	1	1
5	79					image\effect\sfx\其他\杖a_木.3e	1.1	1	1
5	80					image\effect\sfx\其他\杖a_木.3e	1.2	1	1
5	81					image\effect\sfx\其他\杖a_木.3e	1.2	1	1
5	82					image\effect\sfx\其他\杖a_木.3e	1.2	1	1
5	83					image\effect\sfx\其他\杖a_木.3e	1.2	1	1
5	86	image\effect\sfx\其他\琴a_木.3e	0.6	0.3	0.35				
5	87	image\effect\sfx\其他\琴a_木.3e	0.65	0.4	0.55				
5	88	image\effect\sfx\其他\琴a_木.3e	0.65	0.4	0.55				
5	89	image\effect\sfx\其他\琴a_木.3e	0.5	0.3	0.55				
5	90	image\effect\sfx\其他\琴a_木.3e	0.5	0.3	0.55				
5	91	image\effect\sfx\其他\琴a_木.3e	0.65	0.3	0.55				
5	92	image\effect\sfx\其他\琴a_木.3e	0.65	0.3	0.35				
5	93	image\effect\sfx\其他\琴a_木.3e	0.7	0.3	0.55				
5	94	image\effect\sfx\其他\琴a_木.3e	0.7	0.3	0.55				
5	95	image\effect\sfx\其他\琴a_木.3e	0.7	0.35	0.35				
5	96	image\effect\sfx\其他\琴a_木.3e	0.65	0.5	0.65				
5	97	image\effect\sfx\其他\琴a_木.3e	0.7	0.3	0.5				
5	98	image\effect\sfx\其他\琴a_木.3e	0.65	0.5	0.55				
5	99	image\effect\sfx\其他\琴a_木.3e	0.8	0.7	0.7				
5	102					image\effect\sfx\其他\枪a_雾气_绿.3e	1.1	1	1
5	103					image\effect\sfx\其他\枪a_雾气_绿.3e	1.1	1	1
5	104					image\effect\sfx\其他\枪a_雾气_绿.3e	1.1	1	1
5	105					image\effect\sfx\其他\枪a_雾气_绿.3e	1.1	1	1
5	106					image\effect\sfx\其他\枪a_雾气_绿.3e	1.1	1	1
5	107					image\effect\sfx\其他\枪a_雾气_绿.3e	1.2	1	1
5	108					image\effect\sfx\其他\枪a_雾气_绿.3e	1.2	1	1
5	109					image\effect\sfx\其他\枪a_雾气_绿.3e	1.3	1	1
5	110					image\effect\sfx\其他\枪a_雾气_绿.3e	1.3	1	1
5	111					image\effect\sfx\其他\枪a_雾气_绿.3e	1.3	1	1
5	112					image\effect\sfx\其他\枪a_雾气_绿.3e	1.4	1	1
5	113					image\effect\sfx\其他\枪b_雾气_绿.3e	1.2	1	1
5	114					image\effect\sfx\其他\枪a_雾气_绿.3e	1.2	1	1
5	115					image\effect\sfx\其他\枪a_雾气_绿.3e	1.4	1	1
5	118	image\effect\sfx\其他\弓a_雾气_绿.3e	1	1	1				
5	119	image\effect\sfx\其他\弓a_雾气_绿.3e	1.2	1	1				
5	120	image\effect\sfx\其他\弓a_雾气_绿.3e	1.2	1	1				
5	121	image\effect\sfx\其他\弓a_雾气_绿.3e	1.2	1	1.2				
5	122	image\effect\sfx\其他\弓a_雾气_绿.3e	1.2	1	1.2				
5	123	image\effect\sfx\其他\弓b_雾气_绿.3e	0.7	1	1.3				
5	124	image\effect\sfx\其他\弓b_雾气_绿.3e	0.8	1	1.3				
5	125	image\effect\sfx\其他\弓b_雾气_绿.3e	0.6	1	1.3				
5	126	image\effect\sfx\其他\弓b_雾气_绿.3e	0.7	1	1.3				
5	127	image\effect\sfx\其他\弓b_雾气_绿.3e	0.7	1	1.3				
5	128	image\effect\sfx\其他\弓b_雾气_绿.3e	0.8	1	1.2				
5	129	image\effect\sfx\其他\弓b_雾气_绿.3e	0.8	1	1.2				
5	130	image\effect\sfx\其他\弓b_雾气_绿.3e	1	1	1.2				
5	131	image\effect\sfx\其他\弓b_雾气_绿.3e	1	1	1.2				
5	134	image\effect\sfx\其他\双刀a_雾气_绿.3e	1.4	1	1	image\effect\sfx\其他\双刀a_雾气_绿.3e	1.4	1	1
5	135	image\effect\sfx\其他\双刀a_雾气_绿.3e	1.6	1	1	image\effect\sfx\其他\双刀a_雾气_绿.3e	1.6	1	1
5	136	image\effect\sfx\其他\双刀d_雾气_绿.3e	1.6	1	1	image\effect\sfx\其他\双刀d_雾气_绿.3e	1.6	1	1
5	137	image\effect\sfx\其他\双刀d_雾气_绿.3e	1.7	1	1	image\effect\sfx\其他\双刀d_雾气_绿.3e	1.7	1	1
5	138	image\effect\sfx\其他\双刀b_雾气_绿.3e	1.6	1	1	image\effect\sfx\其他\双刀b_雾气_绿.3e	1.6	1	1
5	139	image\effect\sfx\其他\双刀b_雾气_绿.3e	2	1	1.5	image\effect\sfx\其他\双刀b_雾气_绿.3e	2	1	1.5
5	140	image\effect\sfx\其他\双刀c_雾气_绿.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_雾气_绿.3e	2	1.5	1.5
5	141	image\effect\sfx\其他\双刀c_雾气_绿.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_雾气_绿.3e	2	1.5	1.5
5	142	image\effect\sfx\其他\双刀a_雾气_绿.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_绿.3e	3	1	1
5	143	image\effect\sfx\其他\双刀a_雾气_绿.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_绿.3e	3	1	1
5	144	image\effect\sfx\其他\双刀a_雾气_绿.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_绿.3e	2	1	1
5	145	image\effect\sfx\其他\双刀e_雾气_绿.3e	2	0.5	0.5	image\effect\sfx\其他\双刀e_雾气_绿.3e	2	0.5	0.5
5	146	image\effect\sfx\其他\双刀e_雾气_绿.3e	2.3	1	1	image\effect\sfx\其他\双刀e_雾气_绿.3e	2.3	1	1
5	147	image\effect\sfx\其他\双刀e_雾气_绿.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_绿.3e	2	2	2
5	150	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	151	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	152	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	153	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	154	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	155	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	156	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	157	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	158	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	159	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	160	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	161	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	162	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
5	163	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
6	0	image\effect\sfx\其他\空手a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\空手a_雾气_棕.3e	1	1	1
6	1	image\effect\sfx\其他\空手a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\空手a_雾气_棕.3e	1	1	1
6	4					image\effect\sfx\其他\刀a_土.3e	0.9	0.1	1
6	5					image\effect\sfx\其他\刀a_土.3e	1.1	0.1	1.5
6	6					image\effect\sfx\其他\刀a_土.3e	1.2	0.1	1.5
6	7					image\effect\sfx\其他\刀a_土.3e	1.2	0.1	1.5
6	8					image\effect\sfx\其他\刀a_土.3e	1.2	0.1	1.5
6	9					image\effect\sfx\其他\刀a_土.3e	1	0.1	1
6	10					image\effect\sfx\其他\刀b_土.3e	0.95	0.6	0.7
6	11					image\effect\sfx\其他\刀b_土.3e	1.05	0.6	1
6	12					image\effect\sfx\其他\刀b_土.3e	0.9	0.5	0.9
6	13					image\effect\sfx\其他\刀b_土.3e	1	0.6	0.9
6	14					image\effect\sfx\其他\刀c_土.3e	1.1	1	1
6	15					image\effect\sfx\其他\刀c_土.3e	1.1	1	1
6	16					image\effect\sfx\其他\刀c_土.3e	1	1	1
6	17					image\effect\sfx\其他\刀d_雾气_棕.3e	0.9	1	1
6	19					image\effect\sfx\其他\剑a_土.3e	1	0.2	0.6
6	20					image\effect\sfx\其他\剑a_土.3e	1	0.3	1
6	21					image\effect\sfx\其他\剑a_土.3e	1.1	0.3	1
6	22					image\effect\sfx\其他\剑a_土.3e	0.95	0.4	1.2
6	23					image\effect\sfx\其他\剑a_土.3e	1	0.3	1
6	24					image\effect\sfx\其他\剑a_土.3e	0.9	0.3	1
6	25					image\effect\sfx\其他\剑b_土.3e	0.75	0.4	1
6	26					image\effect\sfx\其他\剑b_土.3e	1.1	0.6	1.2
6	27					image\effect\sfx\其他\剑b_土.3e	1.1	0.4	1.2
6	28					image\effect\sfx\其他\剑b_土.3e	1.1	0.5	1.1
6	29					image\effect\sfx\其他\剑c_土.3e	0.9	0.3	1
6	30					image\effect\sfx\其他\剑c_土.3e	0.9	0.3	0.8
6	31					image\effect\sfx\其他\剑c_土.3e	0.9	0.3	1.2
6	32					image\effect\sfx\其他\剑c_土.3e	0.85	0.4	1
6	33					image\effect\sfx\其他\剑c_土.3e	0.9	0.3	0.9
6	34					image\effect\sfx\其他\剑c_土.3e	0.9	0.3	0.9
6	37					image\effect\sfx\其他\笔b_土.3e	1.6	1.6	1.6
6	38					image\effect\sfx\其他\笔b_土.3e	1.6	1.6	1.6
6	39					image\effect\sfx\其他\笔b_土.3e	1.2	1.5	1.5
6	40					image\effect\sfx\其他\笔a_土.3e	1.55	1.6	1.6
6	41					image\effect\sfx\其他\笔a_土.3e	1.55	1.6	1.6
6	42					image\effect\sfx\其他\笔b_土.3e	1.5	2	2
6	43					image\effect\sfx\其他\笔b_土.3e	1.25	1.6	2
6	44					image\effect\sfx\其他\笔b_土.3e	0.9	1.5	1.5
6	45					image\effect\sfx\其他\笔b_土.3e	1.1	1.5	1.5
6	46					image\effect\sfx\其他\笔b_土.3e	1.4	1.5	1.5
6	47					image\effect\sfx\其他\笔b_土.3e	1.3	1.5	1.5
6	48					image\effect\sfx\其他\笔b_土.3e	1.3	2	2
6	49					image\effect\sfx\其他\笔b_土.3e	1.7	3	2
6	50					image\effect\sfx\其他\笔b_土.3e	1.4	3	2
6	52					image\effect\sfx\其他\棍a_土.3e	2	3	3
6	53					image\effect\sfx\其他\棍a_土.3e	1.2	2	2
6	54					image\effect\sfx\其他\棍a_土.3e	1.2	2.5	2.5
6	55					image\effect\sfx\其他\棍a_土.3e	1.2	2.5	2.5
6	56					image\effect\sfx\其他\棍a_土.3e	1.2	3	3
6	57					image\effect\sfx\其他\棍a_土.3e	1.4	3	3
6	58					image\effect\sfx\其他\棍a_土.3e	1.4	3	3
6	59					image\effect\sfx\其他\棍a_土.3e	1.3	3	3
6	60					image\effect\sfx\其他\棍a_土.3e	1.3	3	3
6	61					image\effect\sfx\其他\棍a_土.3e	1.4	3	3
6	62					image\effect\sfx\其他\棍a_土.3e	1.4	3	3
6	63					image\effect\sfx\其他\棍b_土.3e	1.4	3	3
6	64					image\effect\sfx\其他\棍b_土.3e	1.4	3	3
6	65					image\effect\sfx\其他\棍a_土.3e	1.4	3	3
6	66					image\effect\sfx\其他\棍a_土.3e	1.6	3	3
6	67					image\effect\sfx\其他\棍a_土.3e	1.6	3	3
6	70					image\effect\sfx\其他\杖a_土.3e	1	1	1
6	71					image\effect\sfx\其他\杖a_土.3e	1	1	1
6	72					image\effect\sfx\其他\杖a_土.3e	1.1	1	1
6	73					image\effect\sfx\其他\杖a_土.3e	1	1	1
6	74					image\effect\sfx\其他\杖a_土.3e	1	1	1
6	75					image\effect\sfx\其他\杖a_土.3e	1	1	1
6	76					image\effect\sfx\其他\杖a_土.3e	1.05	1	1
6	77					image\effect\sfx\其他\杖a_土.3e	1.15	1	1
6	78					image\effect\sfx\其他\杖a_土.3e	1	1	1
6	79					image\effect\sfx\其他\杖a_土.3e	1.1	1	1
6	80					image\effect\sfx\其他\杖a_土.3e	1.2	1	1
6	81					image\effect\sfx\其他\杖a_土.3e	1.2	1	1
6	82					image\effect\sfx\其他\杖a_土.3e	1.2	1	1
6	83					image\effect\sfx\其他\杖a_土.3e	1.2	1	1
6	86	image\effect\sfx\其他\琴a_土.3e	0.6	0.3	0.35				
6	87	image\effect\sfx\其他\琴a_土.3e	0.65	0.4	0.55				
6	88	image\effect\sfx\其他\琴a_土.3e	0.65	0.4	0.55				
6	89	image\effect\sfx\其他\琴a_土.3e	0.5	0.3	0.55				
6	90	image\effect\sfx\其他\琴a_土.3e	0.5	0.3	0.55				
6	91	image\effect\sfx\其他\琴a_土.3e	0.65	0.3	0.55				
6	92	image\effect\sfx\其他\琴a_土.3e	0.65	0.3	0.35				
6	93	image\effect\sfx\其他\琴a_土.3e	0.7	0.3	0.55				
6	94	image\effect\sfx\其他\琴a_土.3e	0.7	0.3	0.55				
6	95	image\effect\sfx\其他\琴a_土.3e	0.7	0.35	0.35				
6	96	image\effect\sfx\其他\琴a_土.3e	0.65	0.5	0.65				
6	97	image\effect\sfx\其他\琴a_土.3e	0.7	0.3	0.5				
6	98	image\effect\sfx\其他\琴a_土.3e	0.65	0.5	0.55				
6	99	image\effect\sfx\其他\琴a_土.3e	0.8	0.7	0.7				
6	102					image\effect\sfx\其他\枪a_雾气_棕.3e	1.1	1	1
6	103					image\effect\sfx\其他\枪a_雾气_棕.3e	1.1	1	1
6	104					image\effect\sfx\其他\枪a_雾气_棕.3e	1.1	1	1
6	105					image\effect\sfx\其他\枪a_雾气_棕.3e	1.1	1	1
6	106					image\effect\sfx\其他\枪a_雾气_棕.3e	1.1	1	1
6	107					image\effect\sfx\其他\枪a_雾气_棕.3e	1.2	1	1
6	108					image\effect\sfx\其他\枪a_雾气_棕.3e	1.2	1	1
6	109					image\effect\sfx\其他\枪a_雾气_棕.3e	1.3	1	1
6	110					image\effect\sfx\其他\枪a_雾气_棕.3e	1.3	1	1
6	111					image\effect\sfx\其他\枪a_雾气_棕.3e	1.3	1	1
6	112					image\effect\sfx\其他\枪a_雾气_棕.3e	1.4	1	1
6	113					image\effect\sfx\其他\枪b_雾气_棕.3e	1.2	1	1
6	114					image\effect\sfx\其他\枪a_雾气_棕.3e	1.2	1	1
6	115					image\effect\sfx\其他\枪a_雾气_棕.3e	1.4	1	1
6	118	image\effect\sfx\其他\弓a_雾气_棕.3e	1	1	1				
6	119	image\effect\sfx\其他\弓a_雾气_棕.3e	1.2	1	1				
6	120	image\effect\sfx\其他\弓a_雾气_棕.3e	1.2	1	1				
6	121	image\effect\sfx\其他\弓a_雾气_棕.3e	1.2	1	1.2				
6	122	image\effect\sfx\其他\弓a_雾气_棕.3e	1.2	1	1.2				
6	123	image\effect\sfx\其他\弓b_雾气_棕.3e	0.7	1	1.3				
6	124	image\effect\sfx\其他\弓b_雾气_棕.3e	0.8	1	1.3				
6	125	image\effect\sfx\其他\弓b_雾气_棕.3e	0.6	1	1.3				
6	126	image\effect\sfx\其他\弓b_雾气_棕.3e	0.7	1	1.3				
6	127	image\effect\sfx\其他\弓b_雾气_棕.3e	0.7	1	1.3				
6	128	image\effect\sfx\其他\弓b_雾气_棕.3e	0.8	1	1.2				
6	129	image\effect\sfx\其他\弓b_雾气_棕.3e	0.8	1	1.2				
6	130	image\effect\sfx\其他\弓b_雾气_棕.3e	1	1	1.2				
6	131	image\effect\sfx\其他\弓b_雾气_棕.3e	1	1	1.2				
6	134	image\effect\sfx\其他\双刀a_雾气_棕.3e	1.4	1	1	image\effect\sfx\其他\双刀a_雾气_棕.3e	1.4	1	1
6	135	image\effect\sfx\其他\双刀a_雾气_棕.3e	1.6	1	1	image\effect\sfx\其他\双刀a_雾气_棕.3e	1.6	1	1
6	136	image\effect\sfx\其他\双刀d_雾气_棕.3e	1.6	1	1	image\effect\sfx\其他\双刀d_雾气_棕.3e	1.6	1	1
6	137	image\effect\sfx\其他\双刀d_雾气_棕.3e	1.7	1	1	image\effect\sfx\其他\双刀d_雾气_棕.3e	1.7	1	1
6	138	image\effect\sfx\其他\双刀b_雾气_棕.3e	1.6	1	1	image\effect\sfx\其他\双刀b_雾气_棕.3e	1.6	1	1
6	139	image\effect\sfx\其他\双刀b_雾气_棕.3e	2	1	1.5	image\effect\sfx\其他\双刀b_雾气_棕.3e	2	1	1.5
6	140	image\effect\sfx\其他\双刀c_雾气_棕.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_雾气_棕.3e	2	1.5	1.5
6	141	image\effect\sfx\其他\双刀c_雾气_棕.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_雾气_棕.3e	2	1.5	1.5
6	142	image\effect\sfx\其他\双刀a_雾气_棕.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_棕.3e	3	1	1
6	143	image\effect\sfx\其他\双刀a_雾气_棕.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_棕.3e	3	1	1
6	144	image\effect\sfx\其他\双刀a_雾气_棕.3e	2	1	1	image\effect\sfx\其他\双刀a_雾气_棕.3e	2	1	1
6	145	image\effect\sfx\其他\双刀e_雾气_棕.3e	2	0.5	0.5	image\effect\sfx\其他\双刀e_雾气_棕.3e	2	0.5	0.5
6	146	image\effect\sfx\其他\双刀e_雾气_棕.3e	2.3	1	1	image\effect\sfx\其他\双刀e_雾气_棕.3e	2.3	1	1
6	147	image\effect\sfx\其他\双刀e_雾气_棕.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_棕.3e	2	2	2
6	150	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	151	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	152	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	153	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	154	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	155	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	156	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	157	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	158	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	159	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	160	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	161	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	162	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
6	163	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
7	0	image\effect\sfx\其他\空手a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\空手a_雾气_紫+闪光1.3e	1	1	1
7	1	image\effect\sfx\其他\空手a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\空手a_雾气_紫+闪光1.3e	1	1	1
7	4					image\effect\sfx\其他\刀a_强化5.3e	0.9	0.1	1
7	5					image\effect\sfx\其他\刀a_强化5.3e	1.1	0.1	1.5
7	6					image\effect\sfx\其他\刀a_强化5.3e	1.2	0.1	1.5
7	7					image\effect\sfx\其他\刀a_强化5.3e	1.2	0.1	1.5
7	8					image\effect\sfx\其他\刀a_强化5.3e	1.2	0.1	1.5
7	9					image\effect\sfx\其他\刀a_强化5.3e	1	0.1	1
7	10					image\effect\sfx\其他\刀b_强化5.3e	0.95	0.6	0.7
7	11					image\effect\sfx\其他\刀b_强化5.3e	1.05	0.6	1
7	12					image\effect\sfx\其他\刀b_强化5.3e	0.9	0.5	0.9
7	13					image\effect\sfx\其他\刀b_强化5.3e	1	0.6	0.9
7	14					image\effect\sfx\其他\刀c_强化5.3e	1.1	1	1
7	15					image\effect\sfx\其他\刀c_强化5.3e	1.1	1	1
7	16					image\effect\sfx\其他\刀c_强化5.3e	1	1	1
7	17					image\effect\sfx\其他\刀d_雾气_紫+闪光1.3e	0.9	1	1
7	19					image\effect\sfx\其他\剑a_强化5.3e	1	0.2	0.6
7	20					image\effect\sfx\其他\剑a_强化5.3e	1	0.3	1
7	21					image\effect\sfx\其他\剑a_强化5.3e	1.1	0.3	1
7	22					image\effect\sfx\其他\剑a_强化5.3e	0.95	0.4	1.2
7	23					image\effect\sfx\其他\剑a_强化5.3e	1	0.3	1
7	24					image\effect\sfx\其他\剑a_强化5.3e	0.9	0.3	1
7	25					image\effect\sfx\其他\剑b_强化5.3e	0.75	0.4	1
7	26					image\effect\sfx\其他\剑b_强化5.3e	1.1	0.6	1.2
7	27					image\effect\sfx\其他\剑b_强化5.3e	1.1	0.4	1.2
7	28					image\effect\sfx\其他\剑b_强化5.3e	1.1	0.5	1.1
7	29					image\effect\sfx\其他\剑c_强化5.3e	0.9	0.3	1
7	30					image\effect\sfx\其他\剑c_强化5.3e	0.9	0.3	0.8
7	31					image\effect\sfx\其他\剑c_强化5.3e	0.9	0.3	1.2
7	32					image\effect\sfx\其他\剑c_强化5.3e	0.85	0.4	1
7	33					image\effect\sfx\其他\剑c_强化5.3e	0.9	0.3	0.9
7	34					image\effect\sfx\其他\剑c_强化5.3e	0.9	0.3	0.9
7	37					image\effect\sfx\其他\笔b_强化5.3e	1.6	1.6	1.6
7	38					image\effect\sfx\其他\笔b_强化5.3e	1.6	1.6	1.6
7	39					image\effect\sfx\其他\笔b_强化5.3e	1.2	1.5	1.5
7	40					image\effect\sfx\其他\笔a_强化5.3e	1.55	1.6	1.6
7	41					image\effect\sfx\其他\笔a_强化5.3e	1.55	1.6	1.6
7	42					image\effect\sfx\其他\笔b_强化5.3e	1.5	2	2
7	43					image\effect\sfx\其他\笔b_强化5.3e	1.25	1.6	2
7	44					image\effect\sfx\其他\笔b_强化5.3e	0.9	1.5	1.5
7	45					image\effect\sfx\其他\笔b_强化5.3e	1.1	1.5	1.5
7	46					image\effect\sfx\其他\笔b_强化5.3e	1.4	1.5	1.5
7	47					image\effect\sfx\其他\笔b_强化5.3e	1.3	1.5	1.5
7	48					image\effect\sfx\其他\笔b_强化5.3e	1.3	2	2
7	49					image\effect\sfx\其他\笔b_强化5.3e	1.7	3	2
7	50					image\effect\sfx\其他\笔b_强化5.3e	1.4	3	2
7	52					image\effect\sfx\其他\棍a_强化5.3e	2	3	3
7	53					image\effect\sfx\其他\棍a_强化5.3e	1.2	2	2
7	54					image\effect\sfx\其他\棍a_强化5.3e	1.2	2.5	2.5
7	55					image\effect\sfx\其他\棍a_强化5.3e	1.2	2.5	2.5
7	56					image\effect\sfx\其他\棍a_强化5.3e	1.2	3	3
7	57					image\effect\sfx\其他\棍a_强化5.3e	1.4	3	3
7	58					image\effect\sfx\其他\棍a_强化5.3e	1.4	3	3
7	59					image\effect\sfx\其他\棍a_强化5.3e	1.3	3	3
7	60					image\effect\sfx\其他\棍a_强化5.3e	1.3	3	3
7	61					image\effect\sfx\其他\棍a_强化5.3e	1.4	3	3
7	62					image\effect\sfx\其他\棍a_强化5.3e	1.4	3	3
7	63					image\effect\sfx\其他\棍b_强化5.3e	1.4	3	3
7	64					image\effect\sfx\其他\棍b_强化5.3e	1.4	3	3
7	65					image\effect\sfx\其他\棍a_强化5.3e	1	1	1
7	66					image\effect\sfx\其他\棍a_强化5.3e	1	1	1
7	67					image\effect\sfx\其他\棍a_强化5.3e	1	1	1
7	70					image\effect\sfx\其他\杖a_强化5.3e	1	1	1
7	71					image\effect\sfx\其他\杖a_强化5.3e	1	1	1
7	72					image\effect\sfx\其他\杖a_强化5.3e	1.1	1	1
7	73					image\effect\sfx\其他\杖a_强化5.3e	1	1	1
7	74					image\effect\sfx\其他\杖a_强化5.3e	1	1	1
7	75					image\effect\sfx\其他\杖a_强化5.3e	1	1	1
7	76					image\effect\sfx\其他\杖a_强化5.3e	1.05	1	1
7	77					image\effect\sfx\其他\杖a_强化5.3e	1.15	1	1
7	78					image\effect\sfx\其他\杖a_强化5.3e	1	1	1
7	79					image\effect\sfx\其他\杖a_强化5.3e	1.1	1	1
7	80					image\effect\sfx\其他\杖a_强化5.3e	1.2	1	1
7	81					image\effect\sfx\其他\杖a_强化5.3e	1.2	1	1
7	82					image\effect\sfx\其他\杖a_强化5.3e	1.2	1	1
7	83					image\effect\sfx\其他\杖a_强化5.3e	1.2	1	1
7	86	image\effect\sfx\其他\琴a_强化5.3e	0.6	0.3	0.35				
7	87	image\effect\sfx\其他\琴a_强化5.3e	0.65	0.4	0.55				
7	88	image\effect\sfx\其他\琴a_强化5.3e	0.65	0.4	0.55				
7	89	image\effect\sfx\其他\琴a_强化5.3e	0.5	0.3	0.55				
7	90	image\effect\sfx\其他\琴a_强化5.3e	0.5	0.3	0.55				
7	91	image\effect\sfx\其他\琴a_强化5.3e	0.65	0.3	0.55				
7	92	image\effect\sfx\其他\琴a_强化5.3e	0.65	0.3	0.35				
7	93	image\effect\sfx\其他\琴a_强化5.3e	0.7	0.3	0.55				
7	94	image\effect\sfx\其他\琴a_强化5.3e	0.7	0.3	0.55				
7	95	image\effect\sfx\其他\琴a_强化5.3e	0.7	0.35	0.35				
7	96	image\effect\sfx\其他\琴a_强化5.3e	0.65	0.5	0.65				
7	97	image\effect\sfx\其他\琴a_强化5.3e	0.7	0.3	0.5				
7	98	image\effect\sfx\其他\琴a_强化5.3e	0.65	0.5	0.55				
7	99	image\effect\sfx\其他\琴a_强化5.3e	0.8	0.7	0.7				
7	102					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.1	1	1
7	103					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.1	1	1
7	104					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.1	1	1
7	105					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.1	1	1
7	106					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.1	1	1
