ID	Type	Title	Remark	BaguaFlag	SpecialOpStr	SpecialOpDesc	BangdingFlag	BatchNum	LimitTaskValue_0	LimitTaskValue_1	CostTaskValue_0	LimitDesc	CostItem_0	CostItem_1	CostItem_2	CostItem_3	CostItem_4	CostVMoney_0	CostVMoney_1	CostVMoney_2	StatKey
30712	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÌÆÃÅğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3071;1	2;1;30498;300				1;990000			
30713	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÌÆÃÅğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3072;1	2;1;30498;300				1;990000			
30714	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÌÆÃÅğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3073;1	2;1;30498;300				1;990000			
30715	1	N©ng cÊp trang bŞ H¹o NguyÖt	¶ëáÒ·ğ¼Òğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3074;1	2;1;30498;300				1;990000			
30716	1	N©ng cÊp trang bŞ H¹o NguyÖt	¶ëáÒ·ğ¼Òğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3075;1	2;1;30498;300				1;990000			
30717	1	N©ng cÊp trang bŞ H¹o NguyÖt	¶ëáÒË×¼Òğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3076;1	2;1;30498;300				1;990000			
30718	1	N©ng cÊp trang bŞ H¹o NguyÖt	¶ëáÒË×¼Òğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3077;1	2;1;30498;300				1;990000			
30719	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ï¾»ÒÂğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3078;1	2;1;30498;300				1;990000			
30720	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ï¾»ÒÂğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3079;1	2;1;30498;300				1;990000			
30721	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ï¾»ÒÂğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3080;1	2;1;30498;300				1;990000			
30722	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ï¾»ÒÂğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3081;1	2;1;30498;300				1;990000			
30723	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ïÎÛÒÂğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3082;1	2;1;30498;300				1;990000			
30724	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ïÎÛÒÂğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3083;1	2;1;30498;300				1;990000			
30725	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ïÎÛÒÂğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3084;1	2;1;30498;300				1;990000			
30726	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ïÎÛÒÂğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3085;1	2;1;30498;300				1;990000			
30727	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±µÀ¼Òğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3086;1	2;1;30498;300				1;990000			
30728	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±µÀ¼Òğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3087;1	2;1;30498;300				1;990000			
30729	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±µÀ¼Òğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3088;1	2;1;30498;300				1;990000			
30730	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±µÀ¼Òğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3089;1	2;1;30498;300				1;990000			
30731	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±Ë×¼Òğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3090;1	2;1;30498;300				1;990000			
30732	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±Ë×¼Òğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3091;1	2;1;30498;300				1;990000			
30733	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±Ë×¼Òğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3092;1	2;1;30498;300				1;990000			
30734	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±Ë×¼Òğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3093;1	2;1;30498;300				1;990000			
30735	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÑîÃÅÇ¹Æïğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3094;1	2;1;30498;300				1;990000			
30736	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÑîÃÅÇ¹Æïğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3095;1	2;1;30498;300				1;990000			
30737	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÑîÃÅÇ¹Æïğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3096;1	2;1;30498;300				1;990000			
30738	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÑîÃÅÇ¹Æïğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3097;1	2;1;30498;300				1;990000			
30739	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÑîÃÅ¹­Æïğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3098;1	2;1;30498;300				1;990000			
30740	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÑîÃÅ¹­Æïğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3099;1	2;1;30498;300				1;990000			
30741	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÑîÃÅ¹­Æïğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3100;1	2;1;30498;300				1;990000			
30742	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÑîÃÅ¹­Æïğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3101;1	2;1;30498;300				1;990000			
30743	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îå¶¾Ğ°ÏÀğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3102;1	2;1;30498;300				1;990000			
30744	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îå¶¾Ğ°ÏÀğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3103;1	2;1;30498;300				1;990000			
30745	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îå¶¾Ğ°ÏÀğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3104;1	2;1;30498;300				1;990000			
30746	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îå¶¾Ğ°ÏÀğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3105;1	2;1;30498;300				1;990000			
30747	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îå¶¾¹ÆÊ¦ğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3106;1	2;1;30498;300				1;990000			
30748	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îå¶¾¹ÆÊ¦ğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3107;1	2;1;30498;300				1;990000			
30749	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îå¶¾¹ÆÊ¦ğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3108;1	2;1;30498;300				1;990000			
30750	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îå¶¾¹ÆÊ¦ğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3109;1	2;1;30498;300				1;990000			
30751	1	N©ng cÊp trang bŞ H¹o NguyÖt	À¥ÂØÌìÊ¦ğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3110;1	2;1;30498;300				1;990000			
30752	1	N©ng cÊp trang bŞ H¹o NguyÖt	À¥ÂØÌìÊ¦ğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3111;1	2;1;30498;300				1;990000			
30753	1	N©ng cÊp trang bŞ H¹o NguyÖt	´äÑÌÎèÏÉğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3124;1	2;1;30498;300				1;990000			
30754	1	N©ng cÊp trang bŞ H¹o NguyÖt	´äÑÌÎèÏÉğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3125;1	2;1;30498;300				1;990000			
30755	1	N©ng cÊp trang bŞ H¹o NguyÖt	´äÑÌÁéÅ®ğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3126;1	2;1;30498;300				1;990000			
30756	1	N©ng cÊp trang bŞ H¹o NguyÖt	´äÑÌÁéÅ®ğ©ÔÂÍ·+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;103;3127;1	2;1;30498;300				1;990000			
30757	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÉÙÁÖË×¼Òğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3064;1	2;1;30498;300				1;990000			
30758	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÉÙÁÖË×¼Òğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3065;1	2;1;30498;300				1;990000			
30759	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÉÙÁÖìø×Úğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3066;1	2;1;30498;300				1;990000			
30760	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÉÙÁÖìø×Úğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3067;1	2;1;30498;300				1;990000			
30761	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÉÙÁÖÎä×Úğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3068;1	2;1;30498;300				1;990000			
30762	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÉÙÁÖÎä×Úğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3069;1	2;1;30498;300				1;990000			
30763	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÌÆÃÅğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3070;1	2;1;30498;300				1;990000			
30764	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÌÆÃÅğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3071;1	2;1;30498;300				1;990000			
30765	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÌÆÃÅğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3072;1	2;1;30498;300				1;990000			
30766	1	N©ng cÊp trang bŞ H¹o NguyÖt	ÌÆÃÅğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3073;1	2;1;30498;300				1;990000			
30767	1	N©ng cÊp trang bŞ H¹o NguyÖt	¶ëáÒ·ğ¼Òğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3074;1	2;1;30498;300				1;990000			
30768	1	N©ng cÊp trang bŞ H¹o NguyÖt	¶ëáÒ·ğ¼Òğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3075;1	2;1;30498;300				1;990000			
30769	1	N©ng cÊp trang bŞ H¹o NguyÖt	¶ëáÒË×¼Òğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3076;1	2;1;30498;300				1;990000			
30770	1	N©ng cÊp trang bŞ H¹o NguyÖt	¶ëáÒË×¼Òğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3077;1	2;1;30498;300				1;990000			
30771	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ï¾»ÒÂğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3078;1	2;1;30498;300				1;990000			
30772	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ï¾»ÒÂğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3079;1	2;1;30498;300				1;990000			
30773	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ï¾»ÒÂğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3080;1	2;1;30498;300				1;990000			
30774	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ï¾»ÒÂğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3081;1	2;1;30498;300				1;990000			
30775	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ïÎÛÒÂğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3082;1	2;1;30498;300				1;990000			
30776	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ïÎÛÒÂğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3083;1	2;1;30498;300				1;990000			
30777	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ïÎÛÒÂğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3084;1	2;1;30498;300				1;990000			
30778	1	N©ng cÊp trang bŞ H¹o NguyÖt	Ø¤°ïÎÛÒÂğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3085;1	2;1;30498;300				1;990000			
30779	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±µÀ¼Òğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3086;1	2;1;30498;300				1;990000			
30780	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±µÀ¼Òğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3087;1	2;1;30498;300				1;990000			
30781	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±µÀ¼Òğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3088;1	2;1;30498;300				1;990000			
30782	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±µÀ¼Òğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3089;1	2;1;30498;300				1;990000			
30783	1	N©ng cÊp trang bŞ H¹o NguyÖt	Îäµ±Ë×¼Òğ©ÔÂÒÂ+300¸öÓÂÊ¿Ñ«ÕÂÉı¼¶ÖÁÒ«Ñô×°±¸		half_enhance	Gi¶m mét nöa møc c­êng hãa, kh«ng b¶o l­u hiÖu qu¶ ®Şnh hån	1						0;100;3090;1	2;1;30498;300				1;990000			
