物品大类型	物品副类型	物品详细类别	属性编号1	属性1等级	属性编号2	属性2等级	属性编号3	属性3等级
0	102	1111	258	2	263	1	264	1
0	102	1112	258	2	263	1	264	1
0	102	1113	258	2	263	1	264	1
0	102	1114	258	2	263	1	264	1
0	102	1121	55	7	384	4	385	4
0	102	1122	55	7	384	4	385	4
0	102	1123	55	7	384	4	385	4
0	102	1124	55	7	384	4	385	4
0	102	1125	57	7	385	4	387	4
0	102	1126	57	7	385	4	387	4
0	102	1127	57	7	385	4	387	4
0	102	1128	57	7	385	4	387	4
0	102	11219	55	7	384	4	385	4
0	102	11229	55	7	384	4	385	4
0	102	11239	55	7	384	4	385	4
0	102	11249	55	7	384	4	385	4
0	102	11259	57	7	385	4	387	4
0	102	11269	57	7	385	4	387	4
0	102	11279	57	7	385	4	387	4
0	102	11289	57	7	385	4	387	4
0	102	1211	258	2	265	1	266	1
0	102	1212	258	2	265	1	266	1
0	102	1213	258	2	265	1	266	1
0	102	1214	258	2	265	1	266	1
0	102	1221	55	7	386	4	387	4
0	102	1222	55	7	386	4	387	4
0	102	1223	55	7	386	4	387	4
0	102	1224	55	7	386	4	387	4
0	102	1225	57	7	386	4	387	4
0	102	1226	57	7	386	4	387	4
0	102	1227	57	7	386	4	387	4
0	102	1228	57	7	386	4	387	4
0	102	12219	55	7	386	4	387	4
0	102	12229	55	7	386	4	387	4
0	102	12239	55	7	386	4	387	4
0	102	12249	55	7	386	4	387	4
0	102	12259	57	7	386	4	387	4
0	102	12269	57	7	386	4	387	4
0	102	12279	57	7	386	4	387	4
0	102	12289	57	7	386	4	387	4
0	102	1411	258	2	267	1	266	1
0	102	1412	258	2	267	1	266	1
0	102	1413	258	2	267	1	266	1
0	102	1414	258	2	267	1	266	1
0	102	1421	55	7	388	4	387	4
0	102	1422	55	7	388	4	387	4
0	102	1423	55	7	388	4	387	4
0	102	1424	55	7	388	4	387	4
0	102	1425	57	7	388	4	384	4
0	102	1426	57	7	388	4	384	4
0	102	1427	57	7	388	4	384	4
0	102	1428	57	7	388	4	384	4
0	102	14219	55	7	388	4	387	4
0	102	14229	55	7	388	4	387	4
0	102	14239	55	7	388	4	387	4
0	102	14249	55	7	388	4	387	4
0	102	14259	57	7	388	4	384	4
0	102	14269	57	7	388	4	384	4
0	102	14279	57	7	388	4	384	4
0	102	14289	57	7	388	4	384	4
0	102	1511	258	2	265	1	266	1
0	102	1512	258	2	265	1	266	1
0	102	1513	258	2	265	1	266	1
0	102	1514	258	2	265	1	266	1
0	102	1521	55	7	386	4	387	4
0	102	1522	55	7	386	4	387	4
0	102	1523	55	7	386	4	387	4
0	102	1524	55	7	386	4	387	4
0	102	1525	57	7	386	4	387	4
0	102	1526	57	7	386	4	387	4
0	102	1527	57	7	386	4	387	4
0	102	1528	57	7	386	4	387	4
0	102	15219	55	7	386	4	387	4
0	102	15229	55	7	386	4	387	4
0	102	15239	55	7	386	4	387	4
0	102	15249	55	7	386	4	387	4
0	102	15259	57	7	386	4	387	4
0	102	15269	57	7	386	4	387	4
0	102	15279	57	7	386	4	387	4
0	102	15289	57	7	386	4	387	4
0	102	1711	258	2	263	1	264	1
0	102	1712	258	2	263	1	264	1
0	102	1713	258	2	263	1	264	1
0	102	1714	258	2	263	1	264	1
0	102	1721	55	7	384	4	385	4
0	102	1722	55	7	384	4	385	4
0	102	1723	55	7	384	4	385	4
0	102	1724	55	7	384	4	385	4
0	102	1725	57	7	384	4	385	4
0	102	1726	57	7	384	4	385	4
0	102	1727	57	7	384	4	385	4
0	102	1728	57	7	384	4	385	4
0	102	17219	55	7	384	4	385	4
0	102	17229	55	7	384	4	385	4
0	102	17239	55	7	384	4	385	4
0	102	17249	55	7	384	4	385	4
0	102	17259	57	7	384	4	385	4
0	102	17269	57	7	384	4	385	4
0	102	17279	57	7	384	4	385	4
0	102	17289	57	7	384	4	385	4
0	102	1811	258	2	265	1	264	1
0	102	1812	258	2	265	1	264	1
0	102	1813	258	2	265	1	264	1
0	102	1814	258	2	265	1	264	1
0	102	1821	55	7	386	4	388	4
0	102	1822	55	7	386	4	388	4
0	102	1823	55	7	386	4	388	4
0	102	1824	55	7	386	4	388	4
0	102	1825	57	7	386	4	385	4
0	102	1826	57	7	386	4	385	4
0	102	1827	57	7	386	4	385	4
0	102	1828	57	7	386	4	385	4
0	102	18219	55	7	386	4	388	4
0	102	18229	55	7	386	4	388	4
0	102	18239	55	7	386	4	388	4
0	102	18249	55	7	386	4	388	4
0	102	18259	57	7	386	4	385	4
0	102	18269	57	7	386	4	385	4
0	102	18279	57	7	386	4	385	4
0	102	18289	57	7	386	4	385	4
0	102	2011	258	2	265	1	264	1
0	102	2012	258	2	265	1	264	1
0	102	2013	258	2	265	1	264	1
0	102	2014	258	2	265	1	264	1
0	102	2021	55	7	386	4	385	4
0	102	2022	55	7	386	4	385	4
0	102	2023	55	7	386	4	385	4
0	102	2024	55	7	386	4	385	4
0	102	2025	57	7	386	4	388	4
0	102	2026	57	7	386	4	388	4
0	102	2027	57	7	386	4	388	4
0	102	2028	57	7	386	4	388	4
0	102	20219	55	7	386	4	385	4
0	102	20229	55	7	386	4	385	4
0	102	20239	55	7	386	4	385	4
0	102	20249	55	7	386	4	385	4
0	102	20259	57	7	386	4	388	4
0	102	20269	57	7	386	4	388	4
0	102	20279	57	7	386	4	388	4
0	102	20289	57	7	386	4	388	4
0	102	2111	258	2	266	1	267	1
0	102	2112	258	2	266	1	267	1
0	102	2113	258	2	266	1	267	1
0	102	2114	258	2	266	1	267	1
0	102	2121	55	7	387	4	388	4
0	102	2122	55	7	387	4	388	4
0	102	2123	55	7	387	4	388	4
0	102	2124	55	7	387	4	388	4
0	102	2125	57	7	387	4	384	4
0	102	2126	57	7	387	4	384	4
0	102	2127	57	7	387	4	384	4
0	102	2128	57	7	387	4	384	4
0	102	21219	55	7	387	4	388	4
0	102	21229	55	7	387	4	388	4
0	102	21239	55	7	387	4	388	4
0	102	21249	55	7	387	4	388	4
0	102	21259	57	7	387	4	384	4
0	102	21269	57	7	387	4	384	4
0	102	21279	57	7	387	4	384	4
0	102	21289	57	7	387	4	384	4
0	103	91	24	4	367	4		
0	103	92	24	4	367	4		
0	103	93	24	4	367	4		
0	103	94	24	4	367	4		
0	103	95	276	3	290	2	367	5
0	103	96	276	3	290	2	367	5
0	103	97	276	3	290	2	367	5
0	103	98	276	3	290	2	367	5
0	100	91	389	4	277	1	367	4
0	100	92	389	4	277	1	367	4
0	100	93	389	4	277	1	367	4
0	100	94	389	4	277	1	367	4
0	100	95	407	4	277	1	367	5
0	100	96	407	4	277	1	367	5
0	100	97	407	4	277	1	367	5
0	100	98	407	4	277	1	367	5
0	101	91	18	2	19	2	367	4
0	101	92	18	2	19	2	367	4
0	101	93	18	2	19	2	367	4
0	101	94	18	2	19	2	367	4
0	101	95	389	4	372	4	367	5
0	101	96	389	4	372	4	367	5
0	101	97	389	4	372	4	367	5
0	101	98	389	4	372	4	367	5
0	102	36	290	2	291	2	367	3
0	102	37	23	4	130	6	367	5
0	102	38	102	5	79	5	80	5
0	102	39	102	5	390	2		
0	102	40	102	5	365	7		
0	102	41	329	1	391	1	395	1
0	102	42	329	2	392	1	396	1
0	102	43	329	2	393	1	396	1
0	3	6001	131	5	245	7	246	7
0	5	6002	131	5	245	7	246	7
0	8	6003	132	5	249	7	245	7
0	0	6004	132	5	249	7	245	7
0	1	6005	281	3	247	7	246	7
0	2	6006	132	5	41	7	42	7
0	10	6007	394	4	249	7	247	7
0	0	6008	131	5	246	7	245	7
0	5	6009	394	4	247	7	248	7
0	2	6010	132	5	249	7	248	7
0	9	6011	394	4	248	7	247	7
0	6	6012	131	5	246	7	245	7
0	4	6013	394	4	247	7	246	7
0	7	6014	281	3	247	7	246	7
0	11	6015	332	2	248	7	249	7
0	101	9001	12	5				
0	101	9002	12	5				
0	101	9003	12	5				
0	101	9004	12	5				
0	103	9001	11	5				
0	103	9002	11	5				
0	103	9003	11	5				
0	103	9004	11	5				
0	100	9001	45	4				
0	100	9002	45	4				
0	100	9003	45	4				
0	100	9004	45	4				
0	102	9001	94	3	110	4		
0	102	9002	94	3	110	4		
0	102	44	329	3	79	2	397	1
0	102	129	399	2	277	2		
0	102	130	400	2	277	2		
0	102	131	398	2	277	2		
0	102	132	402	2	277	2		
0	102	133	401	2	277	2		
0	102	134	69	6	277	2		
0	102	135	268	1	277	2		
0	100	8001	389	7	420	3	79	2
0	100	8002	389	7	420	3	79	2
0	100	8003	389	7	420	3	79	2
0	100	8004	389	7	420	3	79	2
0	101	8001	389	1	420	3	290	2
0	101	8002	389	1	420	3	290	2
0	101	8003	389	1	420	3	290	2
0	101	8004	389	1	420	3	290	2
0	103	8001	24	4	79	2	80	2
0	103	8002	24	4	79	2	80	2
0	103	8003	24	4	79	2	80	2
0	103	8004	24	4	79	2	80	2
0	100	2231	389	4	79	2	102	2
0	100	2232	389	4	79	2	102	2
0	100	2233	389	4	79	2	102	2
0	100	2234	389	4	79	2	102	2
0	100	2235	389	4	79	2	102	2
0	100	2236	389	4	79	2	102	2
0	100	2237	389	4	79	2	102	2
0	100	2238	389	4	79	2	102	2
0	100	2241	407	4	253	5	409	3
0	100	2242	407	4	253	5	409	3
0	100	2243	407	4	253	5	409	3
0	100	2244	407	4	253	5	409	3
0	100	2245	407	4	253	5	409	3
0	100	2246	407	4	253	5	409	3
0	100	2247	407	4	253	5	409	3
0	100	2248	407	4	253	5	409	3
0	100	2251	408	2	409	5	416	1
0	100	2252	408	2	409	5	416	1
0	100	2253	408	2	409	5	416	1
0	100	2254	408	2	409	5	416	1
0	100	2255	408	2	409	5	416	1
0	100	2256	408	2	409	5	416	1
0	100	2257	408	2	409	5	416	1
0	100	2258	408	2	409	5	416	1
0	101	2231	107	3	79	2	102	2
0	101	2232	107	3	79	2	102	2
0	101	2233	107	3	79	2	102	2
0	101	2234	107	3	79	2	102	2
0	101	2235	107	3	79	2	102	2
0	101	2236	107	3	79	2	102	2
0	101	2237	107	3	79	2	102	2
0	101	2238	107	3	79	2	102	2
0	101	2241	409	3	253	5	254	5
0	101	2242	409	3	253	5	254	5
0	101	2243	409	3	253	5	254	5
0	101	2244	409	3	253	5	254	5
0	101	2245	409	3	253	5	254	5
0	101	2246	409	3	253	5	254	5
0	101	2247	409	3	253	5	254	5
0	101	2248	409	3	253	5	254	5
0	101	2251	408	2	409	5	415	2
0	101	2252	408	2	409	5	415	2
0	101	2253	408	2	409	5	415	2
0	101	2254	408	2	409	5	415	2
0	101	2255	408	2	409	5	415	2
0	101	2256	408	2	409	5	415	2
0	101	2257	408	2	409	5	415	2
0	101	2258	408	2	409	5	415	2
0	102	2261	253	5	389	4	660	6
0	102	2262	253	5	389	4	660	6
0	102	2263	253	5	389	4	660	6
0	102	2264	253	5	389	4	660	6
0	102	2265	253	5	331	4	660	6
0	102	2266	253	5	331	4	660	6
0	102	2267	253	5	331	4	660	6
0	102	2268	253	5	331	4	660	6
0	102	2271	253	5	389	4	660	6
0	102	2272	253	5	389	4	660	6
0	102	2273	253	5	389	4	660	6
0	102	2274	253	5	389	4	660	6
0	102	2275	253	5	331	4	660	6
0	102	2276	253	5	331	4	660	6
0	102	2277	253	5	331	4	660	6
0	102	2278	253	5	331	4	660	6
0	102	2281	27	2	253	5	409	3
0	102	2282	27	2	253	5	409	3
0	102	2283	27	2	253	5	409	3
0	102	2284	27	2	253	5	409	3
0	102	2285	410	2	253	5	409	3
0	102	2286	410	2	253	5	409	3
0	102	2287	410	2	253	5	409	3
0	102	2288	410	2	253	5	409	3
0	102	2291	27	2	253	5	409	3
0	102	2292	27	2	253	5	409	3
0	102	2293	27	2	253	5	409	3
0	102	2294	27	2	253	5	409	3
0	102	2295	409	3	253	5	411	2
0	102	2296	409	3	253	5	411	2
0	102	2297	409	3	253	5	411	2
0	102	2298	409	3	253	5	411	2
0	102	2301	408	2	409	5	417	5
0	102	2302	408	2	409	5	417	5
0	102	2303	408	2	409	5	417	5
0	102	2304	408	2	409	5	417	5
0	102	2305	408	2	409	5	412	1
0	102	2306	408	2	409	5	412	1
0	102	2307	408	2	409	5	412	1
0	102	2308	408	2	409	5	412	1
0	102	2311	408	2	409	5	418	2
0	102	2312	408	2	409	5	418	2
0	102	2313	408	2	409	5	418	2
0	102	2314	408	2	409	5	418	2
0	102	2315	408	2	409	5	413	1
0	102	2316	408	2	409	5	413	1
0	102	2317	408	2	409	5	413	1
0	102	2318	408	2	409	5	413	1
0	103	2231	24	3	79	2	102	2
0	103	2232	24	3	79	2	102	2
0	103	2233	24	3	79	2	102	2
0	103	2234	24	3	79	2	102	2
0	103	2235	24	3	79	2	102	2
0	103	2236	24	3	79	2	102	2
0	103	2237	24	3	79	2	102	2
0	103	2238	24	3	79	2	102	2
0	103	2241	276	4	253	5	409	3
0	103	2242	276	4	253	5	409	3
0	103	2243	276	4	253	5	409	3
0	103	2244	276	4	253	5	409	3
0	103	2245	276	4	253	5	409	3
0	103	2246	276	4	253	5	409	3
0	103	2247	276	4	253	5	409	3
0	103	2248	276	4	253	5	409	3
0	103	2251	408	2	409	5	414	2
0	103	2252	408	2	409	5	414	2
0	103	2253	408	2	409	5	414	2
0	103	2254	408	2	409	5	414	2
0	103	2255	408	2	409	5	414	2
0	103	2256	408	2	409	5	414	2
0	103	2257	408	2	409	5	414	2
0	103	2258	408	2	409	5	414	2
0	103	2351	305	1	290	1	291	1
0	103	2352	305	1	290	1	291	1
0	103	2353	305	1	290	1	291	1
0	103	2354	305	1	290	1	291	1
0	103	2355	290	1	24	4	246	4
0	103	2356	290	1	24	4	246	4
0	103	2357	290	1	24	4	246	4
0	103	2358	290	1	24	4	246	4
0	103	2359	290	1	24	4	249	4
0	103	2360	290	1	24	4	249	4
0	103	2361	290	1	24	4	249	4
0	103	2362	290	1	24	4	249	4
0	103	2363	290	1	24	4	245	4
0	103	2364	290	1	24	4	245	4
0	103	2365	290	1	24	4	245	4
0	103	2366	290	1	24	4	245	4
0	103	2367	290	1	24	4	247	4
0	103	2368	290	1	24	4	247	4
0	103	2369	290	1	24	4	247	4
0	103	2370	290	1	24	4	247	4
0	103	2371	290	1	24	4	248	4
0	103	2372	290	1	24	4	248	4
0	103	2373	290	1	24	4	248	4
0	103	2374	290	1	24	4	248	4
0	100	2351	389	2	329	1	290	1
0	100	2352	389	2	329	1	290	1
0	100	2353	389	2	329	1	290	1
0	100	2354	389	2	329	1	290	1
0	100	2355	253	2	294	3	246	4
0	100	2356	253	2	294	3	246	4
0	100	2357	253	2	294	3	246	4
0	100	2358	253	2	294	3	246	4
0	100	2359	253	2	295	3	246	4
0	100	2360	253	2	295	3	246	4
0	100	2361	253	2	295	3	246	4
0	100	2362	253	2	295	3	246	4
0	100	2363	253	2	294	3	249	4
0	100	2364	253	2	294	3	249	4
0	100	2365	253	2	294	3	249	4
0	100	2366	253	2	294	3	249	4
0	100	2367	253	2	295	3	249	4
0	100	2368	253	2	295	3	249	4
0	100	2369	253	2	295	3	249	4
0	100	2370	253	2	295	3	249	4
0	100	2371	253	2	294	3	245	4
0	100	2372	253	2	294	3	245	4
0	100	2373	253	2	294	3	245	4
0	100	2374	253	2	294	3	245	4
0	100	2375	253	2	295	3	245	4
0	100	2376	253	2	295	3	245	4
0	100	2377	253	2	295	3	245	4
0	100	2378	253	2	295	3	245	4
0	100	2379	253	2	294	3	247	4
0	100	2380	253	2	294	3	247	4
0	100	2381	253	2	294	3	247	4
0	100	2382	253	2	294	3	247	4
0	100	2383	253	2	295	3	247	4
0	100	2384	253	2	295	3	247	4
0	100	2385	253	2	295	3	247	4
0	100	2386	253	2	295	3	247	4
0	100	2387	253	2	294	3	248	4
0	100	2388	253	2	294	3	248	4
0	100	2389	253	2	294	3	248	4
0	100	2390	253	2	294	3	248	4
0	100	2391	253	2	295	3	248	4
0	100	2392	253	2	295	3	248	4
0	100	2393	253	2	295	3	248	4
0	100	2394	253	2	295	3	248	4
0	101	2351	329	1	290	1		
0	101	2352	329	1	290	1		
0	101	2353	329	1	290	1		
0	101	2354	329	1	290	1		
0	101	2355	389	1	290	1	246	4
0	101	2356	389	1	290	1	246	4
0	101	2357	389	1	290	1	246	4
0	101	2358	389	1	290	1	246	4
0	101	2359	389	1	290	1	249	4
0	101	2360	389	1	290	1	249	4
0	101	2361	389	1	290	1	249	4
0	101	2362	389	1	290	1	249	4
0	101	2363	389	1	290	1	245	4
0	101	2364	389	1	290	1	245	4
0	101	2365	389	1	290	1	245	4
0	101	2366	389	1	290	1	245	4
0	101	2367	389	1	290	1	247	4
0	101	2368	389	1	290	1	247	4
0	101	2369	389	1	290	1	247	4
0	101	2370	389	1	290	1	247	4
0	101	2371	389	1	290	1	248	4
0	101	2372	389	1	290	1	248	4
0	101	2373	389	1	290	1	248	4
0	101	2374	389	1	290	1	248	4
0	102	2351	329	1	253	1		
0	102	2352	329	1	253	1		
0	102	2353	329	1	253	1		
0	102	2354	329	1	253	1		
0	102	2355	385	4	384	4	386	4
0	102	2356	387	4	384	4	386	4
0	102	2357	388	4	384	4	387	4
0	102	2358	388	4	384	4	386	4
0	102	2359	385	4	384	4	387	4
0	102	2360	86	3	246	5		
0	102	2361	86	3	249	5		
0	102	2362	86	3	245	5		
0	102	2363	86	3	247	5		
0	102	2364	86	3	248	5		
0	102	2365	85	3	246	5		
0	102	2366	85	3	249	5		
0	102	2367	85	3	245	5		
0	102	2368	85	3	247	5		
0	102	2369	85	3	248	5		
0	102	2370	331	3	246	5		
0	102	2371	331	3	249	5		
0	102	2372	331	3	245	5		
0	102	2373	331	3	247	5		
0	102	2374	331	3	248	5		
0	3	2351	131	5	277	1	422	1
0	5	2352	131	5	277	1	422	1
0	8	2353	132	5	277	1	423	1
0	0	2354	132	5	277	1	423	1
0	1	2355	281	3	277	1	425	1
0	2	2356	292	2	245	7	423	1
0	10	2357	394	4	277	1	423	1
0	0	2358	131	5	277	1	422	1
0	5	2359	394	4	277	1	425	1
0	2	2360	132	5	277	1	423	1
0	9	2361	394	4	277	1	426	1
0	6	2362	131	5	277	1	422	1
0	4	2363	394	4	277	1	425	1
0	7	2364	247	7	281	3	427	1
0	11	2365	248	6	249	6	332	2
0	2	2366	132	5	290	2	426	1
0	3	2367	131	5	290	2	422	1
0	11	2368	132	5	290	2	425	1
0	13	2369	394	4	290	2	425	1
0	12	2370	394	4	290	2	426	1
0	102	2521	409	3	253	5	411	2
0	102	2522	409	3	253	5	411	2
0	102	2523	409	3	253	5	411	2
0	102	2524	409	3	253	5	411	2
0	102	2531	410	2	253	5	409	3
0	102	2532	410	2	253	5	409	3
0	102	2533	410	2	253	5	409	3
0	102	2534	410	2	253	5	409	3
0	102	2501	408	2	409	5	418	2
0	102	2502	408	2	409	5	418	2
0	102	2503	408	2	409	5	418	2
0	102	2504	408	2	409	5	418	2
0	102	2505	408	2	409	5	413	1
0	102	2506	408	2	409	5	413	1
0	102	2507	408	2	409	5	413	1
0	102	2508	408	2	409	5	413	1
0	102	2511	408	2	409	5	417	5
0	102	2512	408	2	409	5	417	5
0	102	2513	408	2	409	5	417	5
0	102	2514	408	2	409	5	417	5
0	102	2515	408	2	409	5	412	1
0	102	2516	408	2	409	5	412	1
0	102	2517	408	2	409	5	412	1
0	102	2518	408	2	409	5	412	1
0	103	2500	305	1	258	1	344	2
0	103	2501	305	1	258	1	344	2
0	103	2502	305	1	258	1	344	2
0	103	2503	305	1	258	1	344	2
0	103	2504	276	1	277	1	113	2
0	103	2505	276	1	277	1	113	2
0	103	2506	276	1	277	1	113	2
0	103	2507	276	1	277	1	113	2
0	100	2500	277	1	278	1	344	2
0	100	2501	277	1	278	1	344	2
0	100	2502	277	1	278	1	344	2
0	100	2503	277	1	278	1	344	2
0	100	2504	294	1	442	1	277	1
0	100	2505	294	1	442	1	277	1
0	100	2506	294	1	442	1	277	1
0	100	2507	294	1	442	1	277	1
0	101	2500	277	1	278	1	344	2
0	101	2501	277	1	278	1	344	2
0	101	2502	277	1	278	1	344	2
0	101	2503	277	1	278	1	344	2
0	101	2504	107	2	277	1	114	2
0	101	2505	107	2	277	1	114	2
0	101	2506	107	2	277	1	114	2
0	101	2507	107	2	277	1	114	2
0	3	2500	389	1	84	6	20	6
0	5	2500	389	1	84	6	20	6
0	8	2500	389	1	84	6	20	6
0	1	2500	389	1	84	6	20	6
0	2	2500	389	1	84	6	20	6
0	10	2500	389	1	84	6	20	6
0	0	2500	389	1	84	6	20	6
0	9	2500	389	1	84	6	20	6
0	6	2500	389	1	84	6	20	6
0	4	2500	389	1	84	6	20	6
0	7	2500	389	1	84	6	20	6
0	11	2500	389	1	84	6	20	6
0	3	2501	389	2	329	2		
0	5	2501	389	2	329	2		
0	8	2501	389	2	329	2		
0	1	2501	389	2	329	2		
0	2	2501	389	2	329	2		
0	10	2501	389	2	329	2		
0	0	2501	389	2	329	2		
0	9	2501	389	2	329	2		
0	6	2501	389	2	329	2		
0	4	2501	389	2	329	2		
0	7	2501	389	2	329	2		
0	11	2501	389	2	329	2		
0	103	8005	276	2	278	2	102	1
0	103	8006	276	2	278	2	102	1
0	103	8007	276	2	278	2	102	1
0	103	8008	276	2	278	2	102	1
0	103	8009	41	3	290	1	254	1
0	103	8010	41	3	290	1	254	1
0	103	8011	41	3	290	1	254	1
0	103	8012	41	3	290	1	254	1
0	103	8013	276	4	277	2	329	4
0	103	8014	276	4	277	2	329	4
0	103	8015	276	4	277	2	329	4
0	103	8016	276	4	277	2	329	4
0	100	8005	389	6	290	1	102	1
0	100	8006	389	6	290	1	102	1
0	100	8007	389	6	290	1	102	1
0	100	8008	389	6	290	1	102	1
0	100	8009	389	2	102	1	305	1
0	100	8010	389	2	102	1	305	1
0	100	8011	389	2	102	1	305	1
0	100	8012	389	2	102	1	305	1
0	100	8013	485	2	277	2	329	4
0	100	8014	485	2	277	2	329	4
0	100	8015	485	2	277	2	329	4
0	100	8016	485	2	277	2	329	4
0	101	8005	389	2	253	2	102	1
0	101	8006	389	2	253	2	102	1
0	101	8007	389	2	253	2	102	1
0	101	8008	389	2	253	2	102	1
0	101	8009	253	2	331	2	102	1
0	101	8010	253	2	331	2	102	1
0	101	8011	253	2	331	2	102	1
0	101	8012	253	2	331	2	102	1
0	101	8013	485	1	277	2	329	4
0	101	8014	485	1	277	2	329	4
0	101	8015	485	1	277	2	329	4
0	101	8016	485	1	277	2	329	4
0	102	8005	389	1	331	1	102	1
0	102	8006	389	1	331	1	102	1
0	102	8007	389	1	331	1	102	1
0	102	8008	389	1	331	1	102	1
0	102	8009	42	3	102	1	107	1
0	102	8010	42	3	102	1	107	1
0	102	8011	42	3	102	1	107	1
0	102	8012	42	3	102	1	107	1
0	102	8013	302	1	406	2	429	1
0	102	8014	302	1	406	2	429	1
0	102	8015	302	1	406	2	429	1
0	102	8016	302	1	406	2	429	1
0	102	8017	302	1	331	3	430	1
0	102	8018	302	1	331	3	430	1
0	102	8019	302	1	331	3	430	1
0	102	8020	302	1	331	3	430	1
0	102	8021	389	2	406	1		
0	102	8022	431	1				
0	102	8023	389	1	331	1	102	1
0	102	8024	389	1	331	1	102	1
0	102	8025	389	1	331	1	102	1
0	102	8026	389	1	331	1	102	1
0	2	2510	389	1	277	1		
0	2	2511	389	1	277	1		
0	0	2510	389	1	277	1		
0	0	2511	389	1	277	1		
0	1	2510	389	1	277	1		
0	8	2510	389	1	277	1		
0	9	2510	389	1	277	1		
0	6	2510	389	1	277	1		
0	4	2510	389	1	277	1		
0	3	2510	389	1	277	1		
0	5	2510	389	1	277	1		
0	10	2510	389	1	277	1		
0	7	2510	389	1	277	1		
0	11	2510	389	1	277	1		
0	101	2600	277	2	329	1		
0	101	2601	277	2	329	1		
0	101	2602	277	2	329	1		
0	101	2603	277	2	329	1		
0	100	2604	434	2	277	1	46	6
0	100	2605	434	2	277	1	46	6
0	100	2606	434	2	277	1	46	6
0	100	2607	434	2	277	1	46	6
0	103	2608	24	3	278	1	443	2
0	103	2609	24	3	278	1	443	2
0	103	2610	24	3	278	1	443	2
0	103	2611	24	3	278	1	443	2
0	102	2612	444	5	253	1	329	1
0	102	2613	252	1	253	1	329	1
0	2	2520	389	2	331	2	277	1
0	2	2521	389	2	331	2	277	1
0	0	2520	389	2	331	2	277	1
0	0	2521	389	2	331	2	277	1
0	1	2520	389	2	331	2	277	1
0	8	2520	389	2	331	2	277	1
0	9	2520	389	2	331	2	277	1
0	6	2520	389	2	331	2	277	1
0	4	2520	389	2	331	2	277	1
0	3	2520	389	2	331	2	277	1
0	5	2520	389	2	331	2	277	1
0	10	2520	389	2	331	2	277	1
0	7	2520	389	2	331	2	277	1
0	11	2520	389	2	331	2	277	1
0	3	8801	131	4	478	2	246	6
0	5	8802	131	4	478	2	246	6
0	8	8803	132	4	478	2	249	6
0	0	8804	132	4	478	2	249	6
0	1	8805	482	2	478	2	247	6
0	2	8806	132	4	478	2	249	6
0	10	8807	268	2	478	2	249	6
0	0	8808	131	4	478	2	246	6
0	5	8809	268	2	478	2	247	6
0	2	8810	132	4	478	2	249	6
0	9	8811	268	2	478	2	248	6
0	6	8812	131	4	478	2	246	6
0	4	8813	268	2	478	2	247	6
0	7	8814	482	2	478	2	247	6
0	11	8815	285	4	478	2	248	6
0	102	8801	477	1	253	2	278	2
0	102	8802	477	1	253	2	340	7
0	102	8803	477	1	253	2	278	2
0	102	8804	477	1	253	2	340	7
0	102	8805	477	1	253	2	278	2
0	102	8806	477	1	253	2	340	7
0	102	8807	477	1	253	2	278	2
0	102	8808	477	1	253	2	340	7
0	102	8809	477	1	253	2	278	2
0	102	8810	477	1	253	2	340	7
0	102	8811	477	1	253	2	278	2
0	102	8812	477	1	253	2	340	7
0	102	8813	477	1	253	2	278	2
0	102	8814	477	1	253	2	340	7
0	102	8815	477	1	253	2	278	2
0	102	8816	477	1	253	2	340	7
0	102	8817	477	1	253	2	278	2
0	102	8818	477	1	253	2	340	7
0	102	8819	477	1	253	2	278	2
0	102	8820	477	1	253	2	340	7
0	102	8821	477	1	253	2	278	2
0	102	8822	477	1	253	2	340	7
0	102	8823	477	1	253	2	278	2
0	102	8824	477	1	253	2	340	7
0	102	8825	477	1	253	2	278	2
0	102	8826	477	1	253	2	340	7
0	102	8827	477	1	253	2	278	2
0	102	8828	477	1	253	2	340	7
0	100	3000	408	2	409	5	416	1
0	100	3001	408	2	409	5	416	1
0	100	3002	408	2	409	5	416	1
0	100	3003	408	2	409	5	416	1
0	100	3004	408	2	409	5	416	1
0	100	3005	408	2	409	5	416	1
0	100	3006	408	2	409	5	416	1
0	100	3007	408	2	409	5	416	1
0	101	3000	408	2	409	5	415	2
0	101	3001	408	2	409	5	415	2
0	101	3002	408	2	409	5	415	2
0	101	3003	408	2	409	5	415	2
0	101	3004	408	2	409	5	415	2
0	101	3005	408	2	409	5	415	2
0	101	3006	408	2	409	5	415	2
0	101	3007	408	2	409	5	415	2
0	103	3000	408	2	409	5	414	2
0	103	3001	408	2	409	5	414	2
0	103	3002	408	2	409	5	414	2
0	103	3003	408	2	409	5	414	2
0	103	3004	408	2	409	5	414	2
0	103	3005	408	2	409	5	414	2
0	103	3006	408	2	409	5	414	2
0	103	3007	408	2	409	5	414	2
0	102	3000	408	2	409	5	417	5
0	102	3001	408	2	409	5	417	5
0	102	3002	408	2	409	5	417	5
0	102	3003	408	2	409	5	417	5
0	102	3004	408	2	409	5	412	1
0	102	3005	408	2	409	5	412	1
0	102	3006	408	2	409	5	412	1
0	102	3007	408	2	409	5	412	1
0	102	3008	408	2	409	5	418	2
0	102	3009	408	2	409	5	418	2
0	102	3010	408	2	409	5	418	2
0	102	3011	408	2	409	5	418	2
0	102	3012	408	2	409	5	413	1
0	102	3013	408	2	409	5	413	1
0	102	3014	408	2	409	5	413	1
