ID	Name	MaxLevel	Faction	Route	Series	ExtraSeries	Type	Style1	Style2	DamageType	TargetType	WeaponLimit	HorseLimit	MoveType	CastInCity	CastInLeftKey	UseAR	Retrusive	FormerSkillID	FollowingSkillID	FollowingSkillBurstMode	FollowingSkillTargetType	NextSkillID	NextSkillWaitTime	MissleID	MissleWaitTime	SubSkill1ID	SubSkill2ID	PoisonFlag	PoisonSeries	MisslesForm	MissleReferenceFrame	MissleGenerateOrder	MissleRelativePosType	MissleGenerateData	MissleClientOnly	MissleStopWhenMove	ValidObject	UseRange	EffectRadius	BurstTime	BurstSpeed	AnkyloseTime	AnkyloseSpeed	MissleNum	LvlSetScript	LevelUpScript	DefaultAttrib1	DefaultValue1	DefaultAttrib2	DefaultValue2	DefaultAttrib3	DefaultValue3	DefaultAttrib4	DefaultValue4	PersistTimeEnhanceCoefficient	PersistTimeUpperLimitSec	SpecialStateLimit
1228	蝶恋花	8	0	30	0		3	15	1		0	4096	0		1	0	0	0																				2								\script\skill\翠烟灵女\蝶恋花.lua												
1229	玉龙穿月诀	7	0	30	0		2	2	2	0	1	4096	1		0	0	0	0					1273	34		34												456	600	1	36	100				\script\skill\翠烟灵女\玉龙穿月诀.lua		skill_cast_interval	36	skill_interrupt_rate	25							
1230	九尾花仙诀	20	0	30	0		2	3	2	2	1	4096	1		0	0	0	0					1250	3		6												456	600	1	90	100				\script\skill\翠烟灵女\九尾花仙诀.lua		skill_interrupt_rate	-55									
1231	落花诀(貂)	7	0	30	0		1	0	2	0	0	-1	1		0	0	1	0					1232	4	474	2					1	1	2		1			456	96	1	9	100			4	\script\skill\翠烟灵女\落花诀(貂).lua												
1232	落花诀(貂子)	7	0	30	0		1	0	2	0	0	-1	1		0	0	1	0							474	1					1	1	2		1			456	96	1		100			2	\script\skill\翠烟灵女\落花诀(貂子).lua												
1233	落花诀(貂子招)	7	0	30	0		1	0	2	0	0	-1	1		0	0	0	0							474	1					1	1	2		1			456	96	1		100			2	\script\skill\翠烟灵女\落花诀(貂子招).lua												
1234	桃花瘴(貂)	6	0	30	0		1	9	1	0	1	-1	1		0	0	0	0							475	7					1	1	2					456	96	1	9	100			1	\script\skill\翠烟灵女\桃花瘴(貂).lua												
1235	桃花瘴(貂招)	6	0	30	0		1	9	1	0	1	-1	1		0	0	0	0							475	7					1	1	2					456	96	1	9	100			1	\script\skill\翠烟灵女\桃花瘴(貂招).lua												
1236	锁心诀(貂)	7	0	30	0		2	1	2	0	0	-1	1		0	0	1	0								7					1	1	2					456	96	1	9	100				\script\skill\翠烟灵女\锁心诀(貂).lua												
1237	锁心诀(貂招)	7	0	30	0		2	1	2	0	0	-1	1		0	0	0	0								7					1	1	2					456	96	1	9	100				\script\skill\翠烟灵女\锁心诀(貂招).lua												
1238	还神术(招)	6	0	30	0		2	12	2	 	0	4096	1		1	0	0	0								25												2	9999	1		100				\script\skill\翠烟灵女\还神术(招).lua												
1239	蝶恋花(招1)	8	0	30	0		2	10	2	 	0	4096	1		1	0	0	0								35												2	9999	1		100				\script\skill\翠烟灵女\蝶恋花(招1).lua												
1240	蝶恋花(招2)	8	0	30	0		2	10	2	 	0	4096	1		1	0	0	0								35												2	9999	1		100				\script\skill\翠烟灵女\蝶恋花(招2).lua												
1241	迷巧诀(貂)	7	0	30	0		1	9	1	 	1	-1	1		0	0	0	0							476	7					1	1	2					456	96	1	9	100			1	\script\skill\翠烟灵女\迷巧诀(貂).lua												
1242	迷巧诀(貂招)	7	0	30	0		1	9	1	 	1	-1	1		0	0	0	0							476	7					1	1	2					456	96	1	9	100			1	\script\skill\翠烟灵女\迷巧诀(貂招).lua												
1243	仙炉香(貂)	8	0	30	0		2	9	2		2	-1	1		0	0	0	0								7												456	96	1	9	100				\script\skill\翠烟灵女\仙炉香(貂).lua												
1244	仙炉香(貂招)	8	0	30	0		2	9	2		2	-1	1		0	0	0	0								7												456	96	1	9	100				\script\skill\翠烟灵女\仙炉香(貂招).lua												
1245	百蝶迎香诀(貂)	8	0	30	0		1	10	2	0	2	-1	1		0	0	1	0							477	7					3	1	2					456	96	1	9	100			5	\script\skill\翠烟灵女\百蝶迎香诀(貂).lua		skill_param1	5									
1246	百蝶迎香诀(貂招)	8	0	30	0		1	10	2	0	2	-1	1		0	0	0	0							477	7					3	1	2					456	96	1	9	100			5	\script\skill\翠烟灵女\百蝶迎香诀(貂招).lua		skill_param1	5									
1247	玉龙穿月诀(貂)	7	0	30	0		1	7	2	0	1	-1	1	2	0	0	1	0							480	2					1		2		1			456	600	1	24	100			3	\script\skill\翠烟灵女\玉龙穿月诀(貂).lua												
1248	玉龙穿月诀(貂招1)	7	0	30	0		1	7	2	0	1	-1	1	2	0	0	0	0							480	2					1		2		1			456	600	1	24	100			3	\script\skill\翠烟灵女\玉龙穿月诀(貂招1).lua												
1249	玉龙穿月诀(貂招2)	7	0	30	0		1	7	2	0	1	-1	1	2	0	0	0	0							480	2					1		2		1			456	600	1	24	100			3	\script\skill\翠烟灵女\玉龙穿月诀(貂招2).lua												
1250	九尾花仙诀免疫	20	0	30	0		2	7	1		0	4096	1		0	0	0	0					1274	8		1												2	9999	1		100				\script\skill\翠烟灵女\九尾花仙诀免疫.lua												
1251	九尾花仙诀(貂)	20	0	30	0		1	7	2	0	1	-1	1	2	0	0	0	0					1276	2	478	3					1	1	2		17			456	96	1	36	100			1	\script\skill\翠烟灵女\九尾花仙诀(貂).lua												
1252	灵动诀(招)	6	0	30	0		2	10	2	 	0	-1	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\翠烟灵女\灵动诀(招).lua												
1253	繁花茂	10	0	30	0		2	10	1	 	0	4096	1		1	0	0	0								17	1254											2	9999	1	18	100				\script\skill\秘籍武功\繁花茂.lua		skill_cast_interval	1080	skill_interrupt_rate	-55					200	15	
1254	繁花茂(招)	10	0	30	0		2	10	1	 	0	4096	1		1	0	0	0								17												2	9999	1		100				\script\skill\秘籍武功\繁花茂(招).lua										200	15	
1255	百花心经(招)	10	0	30	0		2	0	2	0	2	4096	1		0	0	0	0					1256	11		12												456	600	1		100				\script\skill\翠烟灵女\百花心经(招).lua												
1256	百花心经(招子)	10	0	30	0		2	0	2	0	2	4096	1		0	0	0	0								1												2	600	1		100				\script\skill\翠烟灵女\百花心经(招子).lua												
1257	顶腹	10	0	30	0		2	1	2	0	0	-1	1		0	0	0	0								7												456	96	1	9	100				\script\skill\翠烟灵女\貂技能1.lua												
1258	撕咬	10	0	30	0		1	1	2	0	0	-1	1		0	0	0	0					1259	5	474	2									2			456	96	1	9	100			2	\script\skill\翠烟灵女\貂技能2.lua												
1259	撕咬(子)	10	0	30	0		1	1	2	0	0	-1	1		0	0	0	0							474	1												456	96	1	9	100			1	\script\skill\翠烟灵女\貂技能2(子).lua												
1260	威慑	10	0	30	0		1	1	2	0	2	-1	1		0	0	0	0							479	7												456	96	1	9	100			1	\script\skill\翠烟灵女\貂技能3.lua												
1266	落花诀(子)	7	0	30	0		2	8	2	0	0	4096	1		0	1	0	0								1	1277											2	9999	1		100				\script\skill\翠烟灵女\落花诀(子).lua												
1267	桃花瘴(子)	6	0	30	0		2	8	1	0	0	4096	1		0	0	0	0								1	1278											2	9999	1		100				\script\skill\翠烟灵女\桃花瘴(子).lua												
1268	百花心经(子)	10	0	30	0		2	8	2	0	2	4096	1		0	0	0	0								1												2	9999	1		100				\script\skill\翠烟灵女\百花心经(子).lua												
1269	锁心诀(子)	7	0	30	0		2	8	2	0	0	4096	1		0	0	0	0								1	1279											2	9999	1		100				\script\skill\翠烟灵女\锁心诀(子).lua												
1270	迷巧诀(子)	7	0	30	0		2	9	1	 	0	4096	1		0	0	0	0								1	1280											2	9999	1		100				\script\skill\翠烟灵女\迷巧诀(子).lua												
1271	仙炉香(招)	8	0	30	0		2	8	1		0	4096	1		1	0	0	0								16												2	9999	1		100				\script\skill\翠烟灵女\仙炉香(招).lua										200	40	
1272	百蝶迎香诀(子)	8	0	30	0		2	8	2	0	2	4096	1		0	0	0	0								1	1282											2	9999	1		100				\script\skill\翠烟灵女\百蝶迎香诀(子).lua												
1273	玉龙穿月诀(子)	7	0	30	0		2	8	2	0	0	4096	1		0	0	0	1								1	1283	1284										2	9999	1		100				\script\skill\翠烟灵女\玉龙穿月诀(子).lua												
1274	九尾花仙诀(子)	20	0	30	0		2	3	2	2	2	4096	1		0	0	0	0								1												2	9999	1		100				\script\skill\翠烟灵女\九尾花仙诀(子).lua												
1275	寒冰绵掌(子)	20	0	27	0		1	7	2	2	1	2048	1		0	0	0	0							473	1					2		5		0			456	9999	1		100			5	\script\skill\明教血人\寒冰绵掌(子).lua												
1276	九尾花仙诀(貂威)	20	0	30	0		1	7	2	0	1	-1	1		0	0	0	0							481	1					1		2					456	9999	1		100			1	\script\skill\翠烟灵女\九尾花仙诀(貂威).lua												
1277	落花诀(子招)	7	0	30	0		2	8	2	0	0	4096	1		0	1	0	0								1												2	9999	1		100				\script\skill\翠烟灵女\落花诀(子招).lua												
1278	桃花瘴(子招)	6	0	30	0		2	8	1	0	0	4096	1		0	0	0	0								1												2	9999	1		100				\script\skill\翠烟灵女\桃花瘴(子招).lua												
1279	锁心诀(子招)	7	0	30	0		2	8	2	0	0	4096	1		0	0	0	0								1												2	9999	1		100				\script\skill\翠烟灵女\锁心诀(子招).lua												
1280	迷巧诀(子招)	7	0	30	0		2	8	1	 	0	4096	1		0	0	0	0								1												2	9999	1		100				\script\skill\翠烟灵女\迷巧诀(子招).lua												
1281	仙炉香(子招)	8	0	30	0		2	9	2		2	4096	1		0	0	0	0								1												2	9999	1		100				\script\skill\翠烟灵女\仙炉香(子招).lua												
1282	百蝶迎香诀(子招)	8	0	30	0		2	8	2	0	2	4096	1		0	0	0	0								1												2	9999	1		100				\script\skill\翠烟灵女\百蝶迎香诀(子招).lua												
1283	玉龙穿月诀(子招1)	7	0	30	0		2	8	2	0	0	4096	1		0	0	0	0								1												2	9999	1		100				\script\skill\翠烟灵女\玉龙穿月诀(子招1).lua												
1284	玉龙穿月诀(子招2)	7	0	30	0		2	8	2	0	0	4096	1		0	0	0	0								1												2	9999	1		100				\script\skill\翠烟灵女\玉龙穿月诀(子招2).lua												
1285	落花诀(貂招)	7	0	30	0		1	0	2	0	0	-1	1		0	0	0	0					1233	4	474	2					1	1	2		1			456	96	1	9	100			4	\script\skill\翠烟灵女\落花诀(貂招).lua												
1286	断云诀(子)	6	0	29	0		2	10	1		0	8192	1		0	0	0	0								1												2	9999	1		100				\script\skill\翠烟舞仙\断云诀(子).lua												
1287	断云诀(招子)	6	0	29	0		2	10	1		0	8192	1		0	0	0	0								1												2	9999	1		100				\script\skill\翠烟舞仙\断云诀(招子).lua												
1293	九天风雷诀	10	0	23	0		2	8	1		0	4	1		0	0	0	0									1294											2	9999	1	1	100				\script\skill\秘籍武功\九天风雷诀.lua		skill_interrupt_rate	-55	skill_cast_interval	540					200	20	
1294	九天风雷诀(招)	10	0	23	0		2	8	1		0	4	1		0	0	0	0																				2	9999	1		100				\script\skill\秘籍武功\九天风雷诀(招).lua										200	25	
1295	九天风雷诀心法	10	0	23	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\九天风雷诀心法.lua												
1305	红尘醉梦吟	10	0	29	0		2	8	1		0	8192	1		1	0	0	0								27	1306											2	9999	1	36	200				\script\skill\秘籍武功\红尘醉梦吟.lua		skill_interrupt_rate	-55	skill_cast_interval	1080					200	15	
1306	红尘醉梦吟(招)	10	0	29	0		2	8	1		0	8192	1		1	0	0	0								27												2	9999	1		100				\script\skill\秘籍武功\红尘醉梦吟(招).lua		skill_interrupt_rate	-55							200	15	
1307	红尘醉梦吟心法	10	0	29	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\红尘醉梦吟心法.lua												
1308	风花千叶	10	0	30	0		2	10	1	 	0	4096	1		1	0	0	0								17	1309											2	9999	1	18	100				\script\skill\秘籍武功\风花千叶.lua		skill_cast_interval	1080	skill_interrupt_rate	-55					200	15	
1309	风花千叶(招)	10	0	30	0		2	10	1	 	0	4096	1		1	0	0	0								17												2	9999	1		100				\script\skill\秘籍武功\风花千叶(招).lua										200	15	
1310	风花千叶心法	10	0	30	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\风花千叶心法.lua												
1311	纯金战气	1	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\外传新增\纯金战气.lua												
1312	纯木斗魂	1	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\外传新增\纯木斗魂.lua												
1313	纯水灵魄	1	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\外传新增\纯水灵魄.lua												
1314	纯火霸意	1	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\外传新增\纯火霸意.lua												
1315	纯土神威	1	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\外传新增\纯土神威.lua												
1316	Thu?n kim chi?n khY (nhá)	3	0	0	0		2	8	1		0	-1	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\外传新增\纯金战气(子).lua		skill_cast_interval	540									
1317	Thu?n méc ?êu h?n (nhá)	3	0	0	0		2	8	1		0	-1	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\外传新增\纯木斗魂(子).lua		skill_cast_interval	540									
1318	Thu?n th?y linh ph?ch (nhá)	3	0	0	0		2	8	1		0	-1	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\外传新增\纯水灵魄(子).lua		skill_cast_interval	540									
1319	Thu?n háa b? y (nhá)	3	0	0	0		2	8	1		0	-1	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\外传新增\纯火霸意(子).lua		skill_cast_interval	540									
1320	Thu?n th? th?n uy (nhá)	3	0	0	0		2	8	1		0	-1	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\外传新增\纯土神威(子).lua		skill_cast_interval	540									
1321	boss T? Quyan Ki?m Ph?p 1	1	0	0	0		1	6	2	1	2	-1	1		0	0	0	0							13	9					1	1	2					456	600	1	19	133			1	\script\skill\npc技能\boss紫娟剑法1.lua												
1322	boss T? Quyan Ki?m Ph?p 2	1	0	0	0		1	6	2	1	1	-1	1		0	0	0	0					1323	55	20	72					2		5		0			456	600	1	81	150			3	\script\skill\npc技能\boss紫娟剑法2.lua												
1323	boss T? Quyan Ki?m Ph?p 2 (T?)	1	0	0	0		1	6	1	1	1	-1	1		0	0	0	0							433	1					4	1	2		0			456	600	1	2	150			18	\script\skill\npc技能\boss紫娟剑法2(子).lua		skill_param1	23	skill_param2	23							32
1324	boss T? Quyan Ki?m Ph?p 3	1	0	0	0		1	6	2	1	1	-1	1		0	0	0	0					1326	20	445	14					1	0	2		2			456	600	1	36	100			5	\script\skill\npc技能\boss紫娟剑法3.lua												
1325	boss T? Quyan §?c Hi?u	1	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\npc技能\boss紫娟特效.lua												
1326	boss T? Quyan Ki?m Ph?p 3 (T?)	1	0	0	0		1	6	2	1	1	-1	1		0	0	0	0							447	1					4	1	2		1			456	300	1	12	100			9	\script\skill\npc技能\boss紫娟剑法3(子).lua		skill_param1	32	skill_param2	32							
1327	boss Giai V?n Ch-?ng Ph?p 1	1	0	0	0		1	2	2	0	1	-1	1		0	0	1	0					1328	14	482	4					2		2		1			456	600	1	27	100			4	\script\skill\npc技能\boss佳韵掌法1.lua												
1328	boss Giai V?n Ch-?ng Ph?p 1 (T?)	1	0	0	0		1	2	2	0	1	-1	1		0	0	1	0					1329	10	482	0					1		2		3			456	9999	1		100			2	\script\skill\npc技能\boss佳韵掌法1(子).lua												
1329	boss Giai V?n Ch-?ng Ph?p 1 (T? T?)	1	0	0	0		1	2	2	0	1	-1	1		0	0	1	0							482	0					1		2					456	9999	1		100			1	\script\skill\npc技能\boss佳韵掌法1(子子).lua												
1330	boss Giai V?n Ch-?ng Ph?p 2	1	0	0	0		1	2	2	0	1	-1	1		0	0	1	0							483	5					1	1	2	4				456	450	1	13	100			1	\script\skill\npc技能\boss佳韵掌法2.lua												
1331	boss Giai V?n Ch-?ng Ph?p 3	1	0	0	0		1	2	2	0	1	-1	1		0	0	0	0					1332	1	36	3					4	1	2		3			456	9999	1	180	100			60	\script\skill\npc技能\boss佳韵掌法3.lua		skill_param1	17	skill_param2	17							
1332	boss Giai V?n Ch-?ng Ph?p 3 (T?)	1	0	0	0		1	12	2		1	-1	1		0	0	0	0							81	9					1		2		9			4	9999	1		100			20	\script\skill\npc技能\boss佳韵掌法3(子).lua												
1333	boss Giai V?n §?c Hi?u	1	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\npc技能\boss佳韵特效.lua												
1336	NPC v?ng s?ng duy tr×	20	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\外传新增\NPC光环持续.lua												
1337	NPCNga Mi bêt di?t	1	0	0	0		15	8	1			-1	1		1	0	0	0																				4	9999	30	18	100				\script\skill\外传新增\NPC峨嵋不灭.lua												
1338	NPCNga Mi l-u th?y	1	0	0	0		15	8	1			-1	1		1	0	0	0																				4	9999	30	18	100				\script\skill\外传新增\NPC峨嵋流水.lua												
1339	NPCNga Mi chi?n y	1	0	0	0		15	8	1			-1	1		1	0	0	0																				4	9999	30	18	100				\script\skill\外传新增\NPC峨嵋战意.lua												
1340	NPCNga Mi chi?n khY	1	0	0	0		15	8	1			-1	1		1	0	0	0																				4	9999	30	18	100				\script\skill\外传新增\NPC峨嵋战气.lua												
1341	B×nh nhian li?u	1					50	8	1			-1	1		1	0	0	0							1	15												2	9999		18	100			1	\script\skill\外传新增\燃烧瓶.lua												
1342	B×nh nhian li?u ch?y	1	0	0	0		15	9	1			-1	1		1	0	0	0																				458	9999	9	18	100				\script\skill\外传新增\燃烧瓶燃烧.lua												
1343	Vá chuèi	1					50	9	1			-1	1		1	0	0	0							484	15												456	9999		18	100			1	\script\skill\外传新增\香蕉皮.lua												
1344	Béy k?p	1					50	9	1			-1	1		1	0	0	0							485	15												456	9999		18	100			1	\script\skill\外传新增\捕兽夹.lua												
1345	M?n ph?i ?m tiau	11					50					-1	1		1	0	0	0							212	15					4	1	2					2	9999		18	100			6	\script\skill\外传新增\门派暗哨.lua		skill_param1	7	skill_param2	7							
1346	§?m l?y	1					50	9	1			-1	1		1	0	0	0							486	15												456	9999		18	100			1	\script\skill\外传新增\泥潭.lua												
1347	Tri?u g?i ?m tiau m?n ph?i	11					22										0									1															2					\script\skill\外传新增\门派暗哨召唤.lua												
1360	§éc V?n Thu?t	2	0	0	0		1	5	2	1	0	-1	0		0	0	0	0							475	6					1	0	2					458	96	1	15	100			1	\script\skill\外传新增\毒云术.lua												
1362	Ngo1i truy?n NPC tri?u g?i ?1n	20					1																		212	2					4	1	2					2	9999		15	100			5	\script\skill\外传新增\外传NPC召唤子弹.lua		skill_param1	7	skill_param2	7							
1363	Tri?u g?i NCP ngo1i truy?n	20					22																			1															2					\script\skill\外传新增\外传NPC召唤.lua												
1375	§1i ph?o t? vong	1	0	0	0		1	3	2	0	0	-1	0		0	0	1	1							116	6					1	0	2					456	9999	1	15	100			1	\script\skill\外传新增\死亡爆炸.lua												
1380	Ngo1i truy?n NPC tri?u g?i ?1n 2	20					1																1362	1	212	2					4	1	2					2	9999		15	100			5	\script\skill\外传新增\外传NPC召唤子弹2.lua		skill_param1	7	skill_param2	7							
1381	Ngo1i truy?n NPC tri?u g?i 2	20					22																			1															2					\script\skill\外传新增\外传NPC召唤2.lua												
1385	Thu?n kim chi?n khY (??i)	1	0	0	0		2	8	1		0	-1	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\外传新增\纯金战气(改).lua												
1386	Thu?n méc ?êu h?n (??i)	1	0	0	0		2	8	1		0	-1	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\外传新增\纯木斗魂(改).lua												
1387	Thu?n th?y linh ph?ch (??i)	1	0	0	0		2	8	1		0	-1	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\外传新增\纯水灵魄(改).lua												
1388	Thu?n háa b? y (??i)	1	0	0	0		2	8	1		0	-1	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\外传新增\纯火霸意(改).lua												
1389	Thu?n th? th?n uy (??i)	1	0	0	0		2	8	1		0	-1	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\外传新增\纯土神威(改).lua												
1391	C?ng T?n Th?ng thióm ?i?n	1					1	6	2	1	0	-1	0		0	0	0	0							493	13					1	1	2					456	600	1	17	100			1	\script\skill\外传新增\公孙胜闪电.lua												
1392	C?ng T?n Th?ng l?i c?u	1					1	6	2	1	1	-1	0		0	0	0	0					1393	7	471	6					1	1	2					456	600	1	17	100			1	\script\skill\外传新增\公孙胜雷球.lua												
1393	C?ng T?n Th?ng l?i c?u (t?)	1					1	6	2	1	1	-1	0		0	0	0	0							494	1					1		2					456	9999	1		100			1	\script\skill\外传新增\公孙胜雷球(子).lua												
1394	C?ng T?n Th?ng l?i c?u (t? t?)	1					1	6	2	1	1	-1	0		0	0	0	0							495	1					3		1					456	9999	1	2	100			4	\script\skill\外传新增\公孙胜雷球(子子).lua												
1395	C?ng T?n Th?ng l?i long	1					1	6	2	1	1	-1	0		0	0	0	0							496	6					1	1	2					456	600	1	17	100			1	\script\skill\外传新增\公孙胜雷龙.lua												
1397	L?m Xung b?n lang (t?)	1					1	2	2	0	2	-1	0		0	0	1	1							401	6					2		3		2			456	600	1	17	100			7	\script\skill\外传新增\林冲奔狼(子).lua												
1398	L?m Xung ngù m·	1					1	9	1	0	2	-1	0		0	0	0	1							405	17					1		2					456	9999	1	27	200			1	\script\skill\外传新增\林冲御马.lua												
1399	L?m Xung ph? phong	1					1	0	2	0	2	-1	0		0	0	1	1							400	30					1	1	2		3			456	300	1	45	300			1	\script\skill\外传新增\林冲破风.lua												
1400	Quan Th?ng ph? kYch	1					1	0	2	0	0	-1	0		0	0	1	1							71	6					1	1	2					456	140	1	17	100			1	\script\skill\外传新增\关胜普攻.lua												
1401	Quan Th?ng háa long	1					1	6	2	1	1	-1	0		0	0	0	0							497	6					1	1	2					456	600	1	17	100			1	\script\skill\外传新增\关胜火龙.lua												
1402	Quan Th?ng tuyòn phong	1					1	0	2	0	0	-1	0		0	0	1	1							498	6					1		2					456	450	1	15	100			1	\script\skill\外传新增\关胜旋风.lua												
1403	Va T?ng kh?a h?u	1					1	0	2	1	0	-1	0		0	0	1	0					1404	8	471	3					1	1	2					456	600	1	17	100			1	\script\skill\外传新增\武松锁喉.lua												
1404	Va T?ng kh?a h?u (t?)	1					1	0	2	0	0	-1	0		0	0	1	1							67	1					1		2		2			456	9999	1		100			3	\script\skill\外传新增\武松锁喉(子).lua												
1405	Va T?ng ph? c?ng	1					1	0	2	0	0	-1	0		0	0	1	1							71	6					1	1	2					456	140	1	17	100			1	\script\skill\外传新增\武松普攻.lua												
1406	§1i tuy?t c?u	1					50	9	2	2	0	-1	0		1	0	0	0							316	17					1		2					460	600	1	18	200			1	\script\skill\外传新增\大雪球.lua												
1407	Tióu tuy?t c?u	1					50	9	2	2	2	-1	0		0	0	0	0							316	17					1		2					456	600	1	18	200			1	\script\skill\外传新增\小雪球.lua												
1408	L? TrY Th?m minh v-?ng chó	1					1	6	2	1	1	-1	0		0	0	0	0							499	9					1		2					456	600	1	18	100			1	\script\skill\外传新增\鲁智深明王咒.lua												
1409	L? TrY Th?m x?ng kYch ph?	1					1	6	2	1	1	-1	0		0	0	0	0							146	9					1		2					456	600	1	18	100			1	\script\skill\外传新增\鲁智深冲击波.lua												
1410	T?n Minh TYch LTch háa	1					1	0	2	0	0	-1	0		0	0	1	1							500	9					1		2					456	600	1	18	100			1	\script\skill\外传新增\秦明霹雳火.lua												
1411	H? Tam N-?ng móa ki?m	1					10	6	2	1	1	-1	0		0	0	0	0							15	1					3		2		2			456	600	1	90	100			45	\script\skill\外传新增\扈三娘舞剑.lua												
1412	H? Tam N-?ng móa ki?m 2	1					10	6	2	1	0	-1	0		0	0	0	0							498	1					4	1	2		18			456	600	1	90	100			5	\script\skill\外传新增\扈三娘舞剑2.lua		skill_param1	15	skill_param2	15							
1413	H? Tam N-?ng móa ki?m 3	1					10	6	2	1	1	-1	0		0	0	0	0							7	1					2		3		8			456	600	1	35	250			6	\script\skill\外传新增\扈三娘舞剑3.lua												
1414	Ng? D?ng V?n	1					1	6	2	1	1	-1	0		0	0	0	0							501	6					1	1	2					456	600	1	17	100			1	\script\skill\外传新增\吴用云.lua												
1415	Tèng Giang V?n	1					1	6	2	1	1	-1	0		0	0	0	0							501	6					1	1	2					462	9999	1	17	100			1	\script\skill\外传新增\宋江云.lua												
1416	V?ng s?ng h? v-?ng	1					15	8	1			-1	1		0	0	0	0																				6	9999	13	18	100				\script\skill\外传新增\虎王光环.lua												
1417	V?ng s?ng thi v-?ng	1					15	9	1			-1	1		0	0	0	0																				456	9999	13	18	100				\script\skill\外传新增\尸王光环.lua												
1418	V?ng s?ng tian n÷	1					15	8	1			-1	1		0	0	0	0																				6	9999	13	18	100				\script\skill\外传新增\仙女光环.lua												
1419	V?ng s?ng th1ch ma	1					15	9	1			-1	1		0	0	0	0																				456	9999	13	18	100				\script\skill\外传新增\石魔光环.lua												
1420	L·nh s-?ng	1					1	6	2	1	1	-1	0		0	0	0	0							7	1					2		3		8			456	600	1	35	250			5	\script\skill\外传新增\冷霜.lua						skill_cast_interval	36					
1421	Di?m d-?ng	1					1	6	2	1	0	-1	0		0	0	0	0							504	1					1	1	2					456	600	1	2	100			1	\script\skill\外传新增\炙阳.lua						skill_cast_interval	90					
1422	T?t phong	1					1	6	2	1	0	-1	0		0	0	0	0							471	1					1		2					456	9999	1	2	100			1	\script\skill\外传新增\风矢.lua						skill_cast_interval	90					
1423	Qu?n l?i	1					1	6	2	1	1	-1	0		0	0	0	0							503	3					4	1	2		1			456	600	1	27	100			20	\script\skill\外传新增\轰雷.lua		skill_param1	23	skill_param2	23	skill_cast_interval	90					
1424	KhY Ng-ng Th?n C?ng	1					1	0	2	2	0	-1	0		0	0	0	0							502	15					1		2					456	600	1	18	100			1	\script\skill\外传新增\龙舟大炮.lua												
1425	Boss tiau ph?ng	1					15	8	1			-1	1		0	0	0	0																				456	9999	35	18	100				\script\skill\外传新增\boss削防.lua												
1426	无双金刚般若功	10	1	2	0		1	9	1	0	1	40	1		0	0	0	0							103	18	976				1	0	2					456	9999	1	19	100			1	\script\skill\秘籍武功\金刚般若功.lua		skill_cast_interval	540									
1427	无双金刚般若功心法	10	1	2	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\无双金刚般若心法.lua												
1428	无双潜龙寂灭功	10	1	4	0		2	8	1		0	1	1		1	0	0	0								27	979											2	9999	1	28	100				\script\skill\秘籍武功\潜龙寂灭功.lua		skill_interrupt_rate	25	skill_cast_interval	1080							
1429	无双潜龙寂灭心法	10	1	4	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\无双潜龙寂灭心法.lua												
1430	无双无尘菩提功	10	1	3	0		2	10	1		0	256	1		1	0	0	0								4	982											2	9999	1	28	150				\script\skill\秘籍武功\无尘菩提功.lua		skill_interrupt_rate	25	skill_cast_interval	3240					500	15	
1431	无双无尘菩提心法	10	1	3	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\无双无尘菩提心法.lua												
1432	无双天罗连珠网	10	5	6	0		8	13	1		1	2	1		0	0	0	0							96	18					1	1	2					456	600	1	19	-100			1	\script\skill\秘籍武功\天罗地网.lua		skill_interrupt_rate	50	cost_goods_id	6	cost_goods_num	1	skill_cast_interval	36			
